Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status
1733,1013,2025-05-09,Earned Leave,1,Approved
1734,1124,2025-06-30,Earned Leave,1,Approved
1735,1457,2025-09-24,Earned Leave,1,Approved
1736,1315,2025-10-27,Emergency Leave,1,Approved
1737,1493,2025-12-27,Sick Leave,1,Approved
1738,1011,2025-05-06,Casual Leave,1,Approved
1739,1057,2025-09-12,Casual Leave,1,Approved
1740,1108,2025-07-30,Sick Leave,2,Approved
1741,1111,2025-10-05,Casual Leave,1,Approved
1742,1474,2025-11-21,Casual Leave,2,Approved
1743,1180,2025-07-03,Emergency Leave,1,Approved
1744,1478,2025-01-21,Earned Leave,1,Rejected
1745,1367,2025-07-28,Emergency Leave,1,Approved
1746,1013,2025-05-28,Casual Leave,1,Approved
1747,1496,2025-02-25,Emergency Leave,1,Rejected
1748,1102,2025-12-21,Emergency Leave,1,Approved
1749,1384,2025-01-04,Casual Leave,1,Approved
1750,1174,2025-09-21,Casual Leave,2,Approved
1751,1132,2025-08-14,Casual Leave,1,Approved
1752,1226,2025-04-21,Emergency Leave,1,Approved
1753,1184,2025-01-17,Sick Leave,2,Approved
1754,1211,2025-12-26,Casual Leave,2,Approved
1755,1317,2025-01-06,Sick Leave,1,Approved
1756,1095,2025-02-12,Casual Leave,2,Approved
1757,1235,2025-03-08,Emergency Leave,3,Approved
1758,1331,2025-07-26,Sick Leave,1,Approved
1759,1417,2025-08-28,Earned Leave,1,Approved
1760,1367,2025-02-05,Sick Leave,1,Rejected
1761,1468,2025-08-18,Emergency Leave,1,Approved
1762,1194,2025-09-15,Emergency Leave,1,Pending
1763,1486,2025-10-14,Sick Leave,2,Approved
1764,1149,2025-09-22,Emergency Leave,1,Approved
1765,1338,2025-03-19,Sick Leave,1,Rejected
1766,1095,2025-10-26,Casual Leave,2,Approved
1767,1258,2025-06-14,Casual Leave,2,Pending
1768,1158,2025-01-15,Earned Leave,1,Approved
1769,1049,2025-11-14,Casual Leave,1,Approved
1770,1217,2025-11-09,Emergency Leave,1,Pending
1771,1412,2025-10-10,Earned Leave,1,Approved
1772,1414,2025-06-06,Casual Leave,3,Approved
1773,1071,2025-10-04,Casual Leave,1,Approved
1774,1142,2025-06-22,Earned Leave,1,Approved
1775,1396,2025-09-17,Earned Leave,1,Approved
1776,1243,2025-04-27,Casual Leave,2,Approved
1777,1248,2025-03-03,Sick Leave,2,Approved
1778,1013,2025-03-26,Casual Leave,1,Approved
1779,1168,2025-03-31,Casual Leave,1,Rejected
1780,1106,2025-02-27,Sick Leave,1,Approved
1781,1112,2025-05-08,Sick Leave,3,Approved
1782,1195,2025-03-18,Sick Leave,1,Approved
1783,1269,2025-01-10,Emergency Leave,1,Approved
1784,1291,2025-07-30,Casual Leave,2,Rejected
1785,1029,2025-01-03,Sick Leave,3,Approved
1786,1446,2025-12-16,Casual Leave,1,Approved
1787,1001,2025-11-23,Emergency Leave,1,Rejected
1788,1207,2025-07-27,Sick Leave,1,Approved
1789,1359,2025-03-09,Sick Leave,2,Approved
1790,1031,2025-06-30,Casual Leave,3,Rejected
1791,1500,2025-11-25,Emergency Leave,1,Approved
1792,1142,2025-06-13,Sick Leave,1,Approved
1793,1306,2025-01-06,Emergency Leave,1,Approved
1794,1143,2025-03-03,Sick Leave,1,Approved
1795,1003,2025-08-01,Emergency Leave,1,Pending
1796,1052,2025-11-10,Earned Leave,1,Pending
1797,1268,2025-11-22,Emergency Leave,1,Approved
1798,1345,2025-04-21,Earned Leave,1,Approved
1799,1349,2025-12-25,Earned Leave,1,Approved
1800,1045,2025-01-19,Sick Leave,2,Pending
1801,1420,2025-07-11,Sick Leave,2,Approved
1802,1349,2025-12-01,Sick Leave,1,Approved
1803,1036,2025-09-21,Casual Leave,1,Approved
1804,1423,2025-11-09,Earned Leave,2,Approved
1805,1150,2025-03-15,Earned Leave,1,Rejected
1806,1031,2025-08-02,Casual Leave,1,Approved
1807,1034,2025-02-01,Casual Leave,1,Approved
1808,1123,2025-05-20,Casual Leave,2,Approved
1809,1412,2025-03-09,Emergency Leave,1,Rejected
1810,1053,2025-12-21,Casual Leave,1,Approved
1811,1321,2025-01-21,Sick Leave,1,Approved
1812,1119,2025-01-01,Casual Leave,1,Approved
1813,1234,2025-01-29,Casual Leave,1,Pending
1814,1116,2025-04-03,Casual Leave,1,Rejected
1815,1016,2025-07-10,Emergency Leave,1,Approved
1816,1207,2025-10-24,Earned Leave,1,Pending
1817,1263,2025-08-16,Casual Leave,1,Approved
1818,1341,2025-03-24,Emergency Leave,2,Approved
1819,1114,2025-03-25,Earned Leave,1,Approved
1820,1226,2025-10-18,Casual Leave,2,Approved
1821,1071,2025-01-05,Sick Leave,1,Approved
1822,1179,2025-12-18,Casual Leave,1,Approved
1823,1151,2025-06-23,Sick Leave,2,Approved
1824,1354,2025-10-14,Casual Leave,1,Approved
1825,1249,2025-11-16,Casual Leave,3,Approved
1826,1089,2025-12-09,Casual Leave,1,Approved
1827,1130,2025-01-15,Casual Leave,1,Approved
1828,1092,2025-10-26,Earned Leave,2,Approved
1829,1157,2025-08-08,Earned Leave,1,Approved
1830,1439,2025-06-22,Earned Leave,1,Approved
1831,1437,2025-10-30,Sick Leave,2,Approved
1832,1118,2025-06-15,Casual Leave,1,Approved
1833,1240,2025-03-05,Sick Leave,1,Approved
1834,1135,2025-01-13,Sick Leave,1,Approved
1835,1018,2025-12-17,Casual Leave,2,Approved
1836,1127,2025-06-29,Sick Leave,1,Approved
1837,1110,2025-10-19,Earned Leave,1,Pending
1838,1311,2025-05-15,Casual Leave,1,Approved
1839,1166,2025-09-14,Casual Leave,3,Approved
1840,1250,2025-06-07,Earned Leave,1,Rejected
1841,1241,2025-06-29,Emergency Leave,1,Approved
1842,1076,2025-07-11,Sick Leave,1,Pending
1843,1255,2025-11-02,Emergency Leave,1,Approved
1844,1245,2025-11-13,Earned Leave,1,Approved
1845,1348,2025-10-09,Earned Leave,1,Approved
1846,1025,2025-08-13,Emergency Leave,2,Approved
1847,1440,2025-05-26,Sick Leave,1,Approved
1848,1357,2025-02-16,Emergency Leave,1,Approved
1849,1124,2025-12-16,Sick Leave,1,Approved
1850,1453,2025-09-18,Emergency Leave,1,Approved
1851,1414,2025-04-19,Casual Leave,1,Rejected
1852,1213,2025-07-12,Emergency Leave,1,Approved
1853,1260,2025-06-20,Earned Leave,2,Approved
1854,1435,2025-08-16,Sick Leave,2,Approved
1855,1028,2025-11-10,Casual Leave,2,Approved
1856,1311,2025-10-03,Sick Leave,1,Approved
1857,1286,2025-10-08,Sick Leave,1,Approved
1858,1136,2025-01-26,Sick Leave,1,Pending
1859,1247,2025-09-09,Casual Leave,1,Approved
1860,1157,2025-02-03,Casual Leave,1,Approved
1861,1246,2025-06-05,Casual Leave,1,Approved
1862,1418,2025-08-20,Casual Leave,1,Approved
1863,1261,2025-03-09,Emergency Leave,1,Approved
1864,1217,2025-10-09,Casual Leave,1,Rejected
1865,1430,2025-04-23,Casual Leave,2,Rejected
1866,1419,2025-10-27,Casual Leave,1,Rejected
1867,1049,2025-10-13,Earned Leave,2,Approved
1868,1041,2025-09-02,Earned Leave,1,Approved
1869,1177,2025-08-05,Sick Leave,1,Rejected
1870,1336,2025-11-26,Earned Leave,1,Approved
1871,1086,2025-12-15,Earned Leave,1,Approved
1872,1152,2025-03-14,Sick Leave,1,Approved
1873,1306,2025-03-18,Earned Leave,1,Approved
1874,1270,2025-07-30,Sick Leave,1,Approved
1875,1147,2025-12-20,Earned Leave,1,Approved
1876,1394,2025-06-11,Sick Leave,2,Approved
1877,1259,2025-12-19,Sick Leave,1,Approved
1878,1165,2025-09-26,Emergency Leave,2,Pending
1879,1155,2025-12-11,Earned Leave,1,Approved
1880,1181,2025-02-25,Casual Leave,3,Pending
1881,1234,2025-04-03,Emergency Leave,1,Rejected
1882,1065,2025-06-24,Casual Leave,1,Rejected
1883,1267,2025-01-05,Earned Leave,1,Approved
1884,1229,2025-02-08,Sick Leave,1,Approved
1885,1490,2025-02-14,Casual Leave,1,Rejected
1886,1156,2025-06-03,Emergency Leave,1,Approved
1887,1040,2025-08-24,Sick Leave,1,Approved
1888,1038,2025-03-21,Sick Leave,1,Approved
1889,1383,2025-04-07,Earned Leave,2,Pending
1890,1460,2025-09-06,Earned Leave,2,Approved
1891,1199,2025-04-25,Earned Leave,1,Approved
1892,1144,2025-09-21,Earned Leave,1,Approved
1893,1057,2025-06-25,Casual Leave,1,Pending
1894,1090,2025-07-21,Casual Leave,3,Approved
1895,1439,2025-12-07,Earned Leave,2,Approved
1896,1407,2025-12-23,Emergency Leave,1,Approved
1897,1230,2025-10-22,Emergency Leave,1,Approved
1898,1261,2025-04-08,Casual Leave,1,Approved
1899,1041,2025-08-04,Sick Leave,3,Pending
1900,1091,2025-11-03,Earned Leave,1,Approved
1901,1382,2025-08-27,Casual Leave,1,Approved
1902,1122,2025-06-03,Casual Leave,2,Approved
1903,1483,2025-06-17,Casual Leave,2,Approved
1904,1260,2025-09-14,Emergency Leave,1,Approved
1905,1441,2025-07-08,Earned Leave,1,Approved
1906,1295,2025-01-04,Casual Leave,1,Approved
1907,1201,2025-04-24,Earned Leave,2,Approved
1908,1159,2025-02-04,Casual Leave,1,Rejected
1909,1012,2025-01-17,Earned Leave,1,Approved
1910,1156,2025-04-03,Sick Leave,1,Approved
1911,1357,2025-05-07,Earned Leave,2,Approved
1912,1306,2025-09-29,Emergency Leave,1,Rejected
1913,1463,2025-03-31,Emergency Leave,1,Approved
1914,1375,2025-06-30,Sick Leave,3,Approved
1915,1326,2025-04-22,Sick Leave,1,Approved
1916,1027,2025-03-02,Casual Leave,1,Approved
1917,1433,2025-07-22,Sick Leave,1,Approved
1918,1065,2025-04-19,Sick Leave,1,Approved
1919,1236,2025-02-16,Emergency Leave,2,Approved
1920,1413,2025-02-07,Emergency Leave,1,Rejected
1921,1383,2025-11-19,Sick Leave,1,Approved
1922,1412,2025-10-03,Emergency Leave,1,Pending
1923,1366,2025-06-12,Emergency Leave,1,Approved
1924,1207,2025-08-10,Earned Leave,1,Approved
1925,1289,2025-05-08,Casual Leave,1,Approved
1926,1068,2025-06-10,Casual Leave,2,Approved
1927,1352,2025-02-21,Casual Leave,1,Approved
1928,1211,2025-10-12,Emergency Leave,2,Rejected
1929,1267,2025-02-21,Casual Leave,1,Approved
1930,1050,2025-09-17,Earned Leave,1,Approved
1931,1296,2025-10-19,Earned Leave,1,Approved
1932,1153,2025-11-20,Earned Leave,2,Approved
1933,1344,2025-02-06,Casual Leave,1,Approved
1934,1131,2025-03-01,Casual Leave,1,Rejected
1935,1147,2025-06-23,Casual Leave,1,Approved
1936,1408,2025-03-15,Casual Leave,1,Approved
1937,1389,2025-12-19,Sick Leave,2,Approved
1938,1274,2025-09-16,Emergency Leave,1,Approved
1939,1177,2025-09-28,Sick Leave,1,Pending
1940,1304,2025-07-27,Emergency Leave,1,Approved
1941,1311,2025-07-25,Sick Leave,2,Approved
1942,1377,2025-12-02,Casual Leave,2,Approved
1943,1152,2025-09-11,Sick Leave,1,Approved
1944,1093,2025-04-11,Earned Leave,1,Approved
1945,1142,2025-03-25,Sick Leave,3,Approved
1946,1125,2025-02-15,Emergency Leave,1,Approved
1947,1220,2025-01-06,Emergency Leave,2,Approved
1948,1487,2025-09-12,Emergency Leave,1,Approved
1949,1489,2025-02-16,Sick Leave,1,Approved
1950,1354,2025-07-10,Emergency Leave,1,Rejected
1951,1004,2025-03-06,Sick Leave,1,Approved
1952,1240,2025-11-05,Emergency Leave,1,Pending
1953,1219,2025-05-03,Earned Leave,2,Approved
1954,1140,2025-07-23,Emergency Leave,2,Approved
1955,1154,2025-10-20,Casual Leave,1,Approved
1956,1232,2025-02-19,Earned Leave,1,Approved
1957,1441,2025-02-16,Sick Leave,1,Approved
1958,1377,2025-01-20,Earned Leave,1,Approved
1959,1036,2025-11-14,Emergency Leave,1,Approved
1960,1139,2025-12-19,Emergency Leave,1,Approved
1961,1199,2025-06-04,Earned Leave,1,Rejected
1962,1075,2025-08-31,Earned Leave,1,Rejected
1963,1225,2025-06-26,Casual Leave,1,Approved
1964,1471,2025-04-09,Sick Leave,3,Approved
1965,1051,2025-04-11,Sick Leave,2,Approved
1966,1379,2025-02-20,Casual Leave,1,Approved
1967,1302,2025-03-06,Casual Leave,1,Rejected
1968,1175,2025-02-03,Emergency Leave,1,Approved
1969,1140,2025-06-06,Earned Leave,1,Approved
1970,1049,2025-04-12,Earned Leave,2,Approved
1971,1036,2025-09-03,Casual Leave,2,Approved
1972,1468,2025-07-27,Earned Leave,2,Approved
1973,1212,2025-04-12,Casual Leave,1,Approved
1974,1110,2025-10-31,Earned Leave,1,Approved
1975,1202,2025-02-16,Emergency Leave,2,Approved
1976,1490,2025-01-30,Casual Leave,1,Approved
1977,1310,2025-05-08,Emergency Leave,2,Pending
1978,1041,2025-08-09,Casual Leave,1,Approved
1979,1433,2025-02-09,Earned Leave,1,Approved
1980,1241,2025-11-16,Earned Leave,1,Pending
1981,1026,2025-09-11,Casual Leave,1,Approved
1982,1492,2025-04-17,Sick Leave,2,Approved
1983,1397,2025-01-14,Casual Leave,3,Approved
1984,1115,2025-03-21,Earned Leave,3,Approved
1985,1479,2025-09-27,Earned Leave,3,Approved
1986,1257,2025-09-28,Emergency Leave,1,Approved
1987,1301,2025-01-11,Sick Leave,1,Approved
1988,1159,2025-11-30,Emergency Leave,1,Pending
1989,1041,2025-02-26,Earned Leave,3,Approved
1990,1017,2025-09-29,Emergency Leave,2,Approved
1991,1305,2025-03-10,Casual Leave,1,Approved
1992,1413,2025-11-23,Earned Leave,1,Approved
1993,1182,2025-06-29,Earned Leave,1,Approved
1994,1211,2025-09-23,Emergency Leave,2,Approved
1995,1139,2025-11-28,Casual Leave,3,Approved
1996,1308,2025-11-10,Casual Leave,3,Approved
1997,1305,2025-05-28,Earned Leave,1,Pending
1998,1412,2025-10-31,Emergency Leave,1,Rejected
1999,1269,2025-01-04,Sick Leave,1,Approved
2000,1404,2025-06-14,Emergency Leave,1,Approved
2001,1337,2025-10-31,Casual Leave,1,Approved
2002,1220,2025-10-28,Earned Leave,1,Rejected
2003,1283,2025-03-12,Emergency Leave,1,Approved
2004,1243,2025-07-19,Earned Leave,1,Approved
2005,1135,2025-01-24,Emergency Leave,2,Approved
2006,1331,2025-03-01,Casual Leave,2,Rejected
2007,1388,2025-06-05,Emergency Leave,1,Approved
2008,1407,2025-03-17,Earned Leave,1,Approved
2009,1103,2025-12-02,Casual Leave,1,Approved
2010,1357,2025-10-01,Sick Leave,2,Approved
2011,1183,2025-10-15,Earned Leave,1,Rejected
2012,1039,2025-01-05,Sick Leave,1,Rejected
2013,1188,2025-12-21,Sick Leave,1,Approved
2014,1029,2025-09-05,Sick Leave,1,Approved
2015,1157,2025-02-16,Sick Leave,2,Approved
2016,1239,2025-01-19,Casual Leave,1,Approved
2017,1451,2025-07-26,Casual Leave,1,Approved
2018,1068,2025-03-19,Casual Leave,2,Approved
2019,1096,2025-07-29,Sick Leave,1,Approved
2020,1496,2025-05-28,Earned Leave,1,Rejected
2021,1015,2025-09-14,Emergency Leave,1,Approved
2022,1010,2025-09-02,Sick Leave,1,Approved
2023,1241,2025-03-23,Sick Leave,3,Approved
2024,1354,2025-12-01,Earned Leave,1,Approved
2025,1020,2025-01-06,Sick Leave,2,Approved
2026,1304,2025-08-12,Emergency Leave,1,Approved
2027,1273,2025-12-18,Sick Leave,3,Pending
2028,1051,2025-04-03,Casual Leave,1,Approved
2029,1127,2025-06-09,Casual Leave,1,Approved
2030,1267,2025-12-10,Casual Leave,1,Approved
2031,1307,2025-03-20,Emergency Leave,1,Approved
2032,1450,2025-11-21,,1,Approved
2033,1065,2025-07-19,Earned Leave,2,Pending
2034,1201,2025-04-23,Casual Leave,2,Approved
2035,1412,2025-07-22,Earned Leave,1,Rejected
2036,1035,2025-12-19,Sick Leave,1,Approved
2037,1102,2025-06-03,Sick Leave,1,Approved
2038,1248,2025-03-23,Sick Leave,1,Approved
2039,1301,2025-04-21,Sick Leave,1,Pending
2040,1309,2025-05-25,Sick Leave,1,Approved
2041,1428,2025-04-13,Emergency Leave,1,Approved
2042,1093,2025-10-13,Casual Leave,1,Approved
2043,1211,2025-01-19,Sick Leave,1,Approved
2044,1095,2025-10-14,Casual Leave,1,Approved
2045,1149,2025-07-20,Earned Leave,1,Approved
2046,1069,2025-08-02,Emergency Leave,2,Approved
2047,1087,2025-11-30,Casual Leave,1,Rejected
2048,1232,2025-01-26,Emergency Leave,1,Approved
2049,1045,2025-10-27,Earned Leave,1,Approved
2050,1425,2025-02-26,Casual Leave,1,Approved
2051,1318,2025-04-25,Sick Leave,1,Rejected
2052,1332,2025-09-15,Emergency Leave,2,Approved
2053,1294,2025-03-11,Casual Leave,1,Rejected
2054,1273,2025-01-08,Earned Leave,1,Approved
2055,1139,2025-01-28,Casual Leave,1,Rejected
2056,1285,2025-01-18,Sick Leave,1,Approved
2057,1356,2025-08-27,Emergency Leave,2,Approved
2058,1087,2025-04-02,Casual Leave,2,Approved
2059,1015,2025-02-14,Sick Leave,2,Approved
2060,1111,2025-12-23,Earned Leave,1,Approved
2061,1313,2025-08-06,Casual Leave,1,Approved
2062,1473,2025-03-13,Sick Leave,1,Approved
2063,1346,2025-06-30,Emergency Leave,1,Approved
2064,1084,2025-07-03,Sick Leave,1,Approved
2065,1426,2025-06-10,Sick Leave,3,Approved
2066,1221,2025-08-24,Emergency Leave,1,Approved
2067,1430,2025-11-25,Sick Leave,1,Approved
2068,1042,2025-03-29,Earned Leave,1,Approved
2069,1230,2025-11-03,Emergency Leave,2,Approved
2070,1499,2025-08-04,Sick Leave,1,Approved
2071,1313,2025-03-28,Emergency Leave,2,Approved
2072,1265,2025-11-04,Emergency Leave,2,Approved
2073,1344,2025-05-27,Sick Leave,1,Approved
2074,1236,2025-06-30,Earned Leave,2,Approved
2075,1035,2025-04-01,Emergency Leave,1,Approved
2076,1097,2025-11-11,Sick Leave,1,Approved
2077,1298,2025-11-04,Earned Leave,1,Approved
2078,1153,2025-03-10,Sick Leave,1,Approved
2079,1112,2025-07-11,Earned Leave,1,Approved
2080,1342,2025-06-05,Sick Leave,1,Approved
2081,1053,2025-07-12,Sick Leave,1,Approved
2082,1281,2025-05-27,Emergency Leave,2,Approved
2083,1140,2025-03-24,Emergency Leave,1,Approved
2084,1433,2025-02-19,Emergency Leave,1,Pending
2085,1046,2025-08-29,Emergency Leave,1,Rejected
2086,1087,2025-01-04,Sick Leave,1,Approved
2087,1251,2025-11-02,Casual Leave,1,Approved
2088,1264,2025-05-15,Sick Leave,1,Approved
2089,1407,2025-12-28,Casual Leave,1,Approved
2090,1406,2025-11-27,Sick Leave,3,Approved
2091,1157,2025-06-03,Earned Leave,1,Approved
2092,1177,2025-02-28,Earned Leave,1,Approved
2093,1078,2025-09-27,Casual Leave,1,Approved
2094,1237,2025-03-30,Casual Leave,1,Pending
2095,1183,2025-04-03,Emergency Leave,2,Approved
2096,1469,2025-01-09,Casual Leave,1,Approved
2097,1055,2025-06-04,Earned Leave,1,Approved
2098,1240,2025-10-18,Earned Leave,1,Approved
2099,1475,2025-05-19,Sick Leave,1,Pending
2100,1142,2025-08-20,Earned Leave,2,Pending
2101,1417,2025-03-06,Casual Leave,1,Approved
2102,1308,2025-07-16,Casual Leave,1,Approved
2103,1193,2025-08-15,Emergency Leave,1,Approved
2104,1139,2025-03-26,Casual Leave,1,Approved
2105,1318,2025-07-25,Earned Leave,1,Rejected
2106,1003,2025-07-29,Emergency Leave,2,Approved
2107,1436,2025-08-29,Emergency Leave,1,Approved
2108,1162,2025-11-19,Earned Leave,1,Approved
2109,1259,2025-06-05,Sick Leave,2,Approved
2110,1336,2025-03-01,Earned Leave,1,Approved
2111,1256,2025-10-12,Sick Leave,1,Approved
2112,1193,2025-02-25,Earned Leave,1,Approved
2113,1145,2025-09-09,Earned Leave,1,Rejected
2114,1286,2025-08-06,Emergency Leave,1,Approved
2115,1126,2025-12-20,Emergency Leave,1,Rejected
2116,1333,2025-03-16,Emergency Leave,1,Approved
2117,1040,2025-08-28,Earned Leave,1,Pending
2118,1498,2025-06-18,,1,Pending
2119,1032,2025-07-06,Casual Leave,2,Pending
2120,1138,2025-08-17,Casual Leave,1,Approved
2121,1072,2025-09-07,Earned Leave,1,Approved
2122,1086,2025-11-28,Earned Leave,2,Approved
2123,1016,2025-12-30,Casual Leave,1,Approved
2124,1387,2025-12-31,Casual Leave,2,Approved
2125,1264,2025-08-02,Sick Leave,1,Approved
2126,1410,2025-05-03,Casual Leave,1,Approved
2127,1394,2025-05-07,Casual Leave,2,Approved
2128,1184,2025-10-21,Sick Leave,1,Approved
2129,1413,2025-12-16,Sick Leave,2,Approved
2130,1204,2025-02-25,Casual Leave,1,Approved
2131,1121,2025-01-31,Earned Leave,1,Approved
2132,1449,2025-01-15,Sick Leave,3,Approved
2133,1195,2025-11-18,Sick Leave,1,Approved
2134,1442,2025-02-06,Earned Leave,1,Approved
2135,1061,2025-02-05,Emergency Leave,2,Approved
2136,1316,2025-02-14,Sick Leave,1,Pending
2137,1425,2025-03-01,Casual Leave,1,Approved
2138,1467,2025-09-14,Sick Leave,2,Pending
2139,1473,2025-12-01,Emergency Leave,1,Approved
2140,1028,2025-11-23,Emergency Leave,1,Approved
2141,1276,2025-10-20,Earned Leave,1,Approved
2142,1489,2025-01-08,Casual Leave,1,Approved
2143,1087,2025-02-22,Earned Leave,1,Approved
2144,1127,2025-12-06,Casual Leave,1,Approved
2145,1277,2025-12-06,Earned Leave,1,Approved
2146,1447,2025-01-19,Sick Leave,1,Approved
2147,1465,2025-06-01,Casual Leave,1,Rejected
2148,1230,2025-03-14,,1,Approved
2149,1280,2025-11-29,Sick Leave,1,Rejected
2150,1074,2025-12-23,Earned Leave,1,Approved
2151,1495,2025-06-10,Emergency Leave,1,Approved
2152,1077,2025-05-30,Sick Leave,1,Approved
2153,1269,2025-08-25,Sick Leave,2,Rejected
2154,1443,2025-02-07,Sick Leave,1,Approved
2155,1182,2025-07-15,Emergency Leave,2,Approved
2156,1344,2025-09-28,Sick Leave,1,Rejected
2157,1389,2025-08-14,Emergency Leave,2,Approved
2158,1250,2025-04-16,Emergency Leave,1,Rejected
2159,1427,2025-10-05,Sick Leave,1,Approved
2160,1355,2025-08-16,Casual Leave,1,Approved
2161,1019,2025-03-27,Sick Leave,1,Approved
2162,1495,2025-10-11,Casual Leave,2,Approved
2163,1008,2025-05-01,Sick Leave,2,Approved
2164,1167,2025-03-26,Emergency Leave,1,Approved
2165,1367,2025-08-28,Earned Leave,1,Approved
2166,1089,2025-10-24,Casual Leave,1,Approved
2167,1220,2025-01-30,Sick Leave,1,Rejected
2168,1376,2025-11-18,Casual Leave,1,Approved
2169,1424,2025-09-29,Earned Leave,1,Approved
2170,1004,2025-01-12,Emergency Leave,2,Rejected
2171,1414,2025-12-29,Emergency Leave,2,Approved
2172,1052,2025-12-19,Emergency Leave,1,Pending
2173,1224,2025-10-16,Sick Leave,1,Approved
2174,1340,2025-05-08,Sick Leave,1,Approved
2175,1155,2025-04-16,Emergency Leave,1,Approved
2176,1227,2025-09-02,Emergency Leave,1,Approved
2177,1330,2025-03-11,Sick Leave,1,Approved
2178,1433,2025-03-05,Sick Leave,1,Pending
2179,1163,2025-01-18,Emergency Leave,1,Approved
2180,1253,2025-07-02,Emergency Leave,1,Approved
2181,1325,2025-08-11,Earned Leave,1,Approved
2182,1303,2025-09-14,Casual Leave,2,Approved
2183,1430,2025-01-26,Casual Leave,1,Pending
2184,1346,2025-01-01,Casual Leave,2,Approved
2185,1274,2025-02-27,Emergency Leave,2,Approved
2186,1200,2025-10-19,Earned Leave,1,Approved
2187,1290,2025-08-23,Sick Leave,1,Approved
2188,1201,2025-11-08,Emergency Leave,1,Approved
2189,1372,2025-01-02,Emergency Leave,2,Rejected
2190,1491,2025-09-13,Sick Leave,1,Approved
2191,1289,2025-06-14,Earned Leave,2,Approved
2192,1404,2025-09-01,Casual Leave,2,Approved
2193,1217,2025-08-09,Emergency Leave,1,Rejected
2194,1291,2025-08-08,Emergency Leave,1,Approved
2195,1257,2025-02-21,Earned Leave,1,Approved
2196,1439,2025-08-01,Sick Leave,1,Approved
2197,1269,2025-05-28,Casual Leave,1,Approved
2198,1464,2025-12-13,Sick Leave,3,Approved
2199,1443,2025-09-10,Earned Leave,1,Approved
2200,1051,2025-03-23,Casual Leave,1,Approved
2201,1387,2025-01-03,Earned Leave,1,Approved
2202,1339,2025-03-07,Emergency Leave,1,Rejected
