Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours
16831,1081,2025-03-25,Present,8.1,2.3
16832,1081,2025-06-25,Present,9.5,0.0
16833,1081,2025-06-24,Present,9.3,0.0
16834,1081,2025-08-15,Present,7.2,0.0
16835,1081,2025-08-06,Present,7.5,1.2
16836,1081,2025-05-14,WFH,7.9,0.4
16837,1081,2025-03-24,Present,7.8,1.1
16838,1081,2025-01-03,Present,7.8,0.9
16839,1081,2025-09-02,Present,7.5,0.3
16840,1081,2025-09-29,WFH,9.3,2.3
16841,1081,2025-12-16,Present,8.6,0.4
16842,1081,2025-11-21,Leave,0.0,0.0
16843,1081,2025-08-01,Present,8.1,0.2
16844,1081,2025-11-10,Absent,0.0,0.0
16845,1081,2025-08-29,Present,9.1,1.0
16846,1081,2025-09-15,Present,9.0,0.4
16847,1081,2025-12-04,Present,8.4,1.6
16848,1081,2025-03-04,Present,7.7,0.6
16849,1081,2025-08-27,Absent,0.0,0.0
16850,1081,2025-10-17,WFH,7.6,2.3
16851,1081,2025-06-23,Present,8.4,2.5
16852,1081,2025-02-25,Present,8.0,1.5
16853,1081,2025-11-24,Present,9.0,1.1
16854,1081,2025-01-10,Present,7.1,2.6
16855,1081,2025-03-27,Present,7.2,1.0
16856,1081,2025-07-24,Present,7.4,1.4
16857,1081,2025-04-07,Present,9.4,0.0
16858,1081,2025-03-31,Present,7.5,0.9
16859,1081,2025-11-13,Present,7.7,0.8
16860,1081,2025-06-16,Leave,0.0,0.0
16861,1081,2025-08-08,Present,7.5,1.0
16862,1081,2025-12-02,Present,7.8,1.6
16863,1081,2025-11-18,Present,7.6,0.0
16864,1081,2025-07-21,Present,8.4,0.0
16865,1081,2025-10-02,Present,7.3,0.0
16866,1081,2025-02-06,WFH,7.6,0.7
16867,1081,2025-03-10,Present,7.6,1.6
16868,1081,2025-11-04,Leave,0.0,0.0
16869,1081,2025-02-26,Present,9.0,0.8
16870,1081,2025-08-22,Absent,0.0,0.0
16871,1081,2025-12-10,Present,9.2,1.2
16872,1081,2025-07-31,Present,7.5,0.0
16873,1081,2025-02-21,Present,7.3,0.0
16874,1081,2025-02-24,Present,8.2,1.0
16875,1081,2025-10-06,Present,8.1,1.7
16876,1081,2025-08-26,Present,7.9,2.5
16877,1081,2025-10-24,Present,9.4,0.0
16878,1081,2025-08-11,Present,8.3,0.0
16879,1081,2025-05-07,WFH,7.6,0.0
16880,1081,2025-08-12,Leave,0.0,0.0
16881,1081,2025-01-30,Present,9.1,0.0
16882,1081,2025-09-12,Leave,0.0,0.0
16883,1081,2025-03-06,Present,7.7,1.9
16884,1081,2025-07-28,Present,7.6,1.7
16885,1081,2025-02-18,Present,9.3,2.0
16886,1081,2025-04-28,Present,8.0,1.6
16887,1081,2025-09-30,Present,8.6,0.0
16888,1081,2025-05-13,Leave,0.0,0.0
16889,1081,2025-03-11,Present,9.4,0.1
16890,1081,2025-06-10,Present,8.5,0.5
16891,1081,2025-03-12,Absent,0.0,0.0
16892,1081,2025-12-03,Present,8.8,0.9
16893,1081,2025-08-21,Present,8.5,0.0
16894,1081,2025-05-29,Present,8.1,3.5
16895,1081,2025-03-17,Present,7.7,1.8
16896,1081,2025-05-20,Present,9.2,0.1
16897,1081,2025-09-25,Present,7.8,0.5
16898,1081,2025-10-09,Present,9.3,0.0
16899,1081,2025-12-29,Absent,0.0,0.0
16900,1081,2025-04-02,Present,7.1,0.2
16901,1081,2025-10-23,Present,8.7,0.5
16902,1081,2025-01-27,Present,7.7,1.0
16903,1081,2025-04-17,Present,9.0,1.6
16904,1081,2025-11-05,Present,7.5,2.5
16905,1081,2025-07-25,Present,8.9,2.2
16906,1081,2025-12-18,Present,7.0,1.0
16907,1081,2025-02-03,Present,7.8,0.7
16908,1081,2025-09-24,Present,9.0,1.2
16909,1081,2025-05-27,Present,8.1,0.0
16910,1081,2025-07-07,Present,8.8,0.6
16911,1081,2025-10-13,WFH,8.9,0.0
16912,1081,2025-02-17,Present,8.1,0.8
16913,1081,2025-08-28,Present,8.0,0.0
16914,1081,2025-11-28,Present,7.9,1.1
16915,1081,2025-10-28,Present,8.4,0.8
16916,1081,2025-04-23,Present,9.0,1.9
16917,1081,2025-04-03,Present,9.4,0.0
16918,1081,2025-10-29,Present,9.5,0.5
16919,1081,2025-07-18,Present,8.6,2.6
16920,1081,2025-06-11,Present,9.4,1.4
16921,1081,2025-10-07,Present,7.5,0.2
16922,1081,2025-12-23,Absent,0.0,0.0
16923,1081,2025-01-21,Leave,0.0,0.0
16924,1081,2025-09-03,Present,9.4,0.0
16925,1081,2025-05-19,Present,7.3,0.6
16926,1081,2025-03-28,Present,8.4,0.0
16927,1081,2025-01-31,Present,8.6,0.2
16928,1081,2025-09-05,Leave,0.0,0.0
16929,1081,2025-01-17,Present,7.6,0.5
16930,1081,2025-04-30,Present,7.9,0.9
16931,1081,2025-08-05,Present,7.5,0.0
16932,1081,2025-04-29,Present,8.2,0.0
16933,1081,2025-11-19,WFH,9.5,0.8
16934,1081,2025-02-28,Present,7.2,0.4
16935,1081,2025-08-13,WFH,9.3,1.4
16936,1081,2025-07-02,Present,7.1,0.2
16937,1081,2025-04-01,Present,7.7,1.1
16938,1081,2025-11-11,Leave,0.0,0.0
16939,1081,2025-09-19,Present,7.8,0.5
16940,1081,2025-01-28,Present,9.4,0.0
16941,1081,2025-02-05,Present,7.4,0.1
16942,1081,2025-11-20,Present,8.1,1.3
16943,1081,2025-07-16,Present,9.3,2.4
16944,1081,2025-07-03,Present,8.9,1.9
16945,1081,2025-05-26,Present,8.6,0.9
16946,1081,2025-03-07,Present,7.2,1.1
16947,1081,2025-08-19,Present,8.7,1.2
16948,1081,2025-07-04,Absent,0.0,0.0
16949,1081,2025-02-11,Present,9.5,1.1
16950,1081,2025-11-17,Present,9.2,1.5
16951,1081,2025-07-08,Present,8.5,0.6
16952,1081,2025-01-24,Present,9.3,1.1
16953,1081,2025-10-20,Present,7.1,0.4
16954,1081,2025-10-14,Leave,0.0,0.0
16955,1081,2025-09-04,Present,7.7,2.2
16956,1081,2025-03-18,WFH,8.4,1.6
16957,1081,2025-07-15,Present,7.6,1.0
16958,1081,2025-06-13,Present,8.0,0.0
16959,1081,2025-02-20,Present,9.2,1.1
16960,1081,2025-02-12,Present,8.9,2.8
16961,1081,2025-09-16,Present,7.3,0.0
16962,1081,2025-06-09,Present,8.1,0.9
16963,1081,2025-03-14,Present,8.9,0.0
16964,1081,2025-12-30,Present,9.2,1.1
16965,1081,2025-10-31,Present,7.9,2.5
16966,1081,2025-09-10,Present,7.0,0.0
16967,1081,2025-04-16,Present,9.2,1.2
16968,1081,2025-06-19,Present,9.5,1.5
16969,1081,2025-05-28,Present,8.8,1.1
16970,1081,2025-09-23,Present,7.2,0.4
16971,1081,2025-05-02,Present,7.5,1.8
16972,1081,2025-11-26,Present,7.5,2.9
16973,1081,2025-02-10,Present,7.9,1.3
16974,1081,2025-08-07,Present,7.7,0.7
16975,1081,2025-06-27,Present,8.6,1.3
16976,1081,2025-08-20,Leave,0.0,0.0
16977,1081,2025-06-04,Present,7.2,0.2
16978,1081,2025-05-16,WFH,9.0,0.6
16979,1081,2025-10-30,Present,9.0,2.6
16980,1081,2025-07-10,Absent,0.0,0.0
16981,1081,2025-09-08,Present,7.2,0.0
16982,1081,2025-07-17,Present,8.4,0.9
16983,1081,2025-02-27,Present,8.6,0.3
16984,1081,2025-12-17,Present,7.1,1.5
16985,1081,2025-05-23,Present,7.2,0.8
16986,1081,2025-06-03,Present,8.9,1.9
16987,1081,2025-10-03,Present,8.2,0.4
16988,1081,2025-08-14,Absent,0.0,0.0
16989,1081,2025-01-16,Present,7.6,0.0
16990,1081,2025-05-08,WFH,7.8,0.7
16991,1081,2025-01-15,WFH,8.2,0.7
16992,1081,2025-04-15,Absent,0.0,0.0
16993,1081,2025-11-25,Present,9.4,1.6
16994,1081,2025-11-14,Present,7.6,0.0
16995,1081,2025-01-23,Present,9.0,0.9
16996,1081,2025-11-03,Present,8.6,1.4
16997,1081,2025-06-26,Present,8.0,1.1
16998,1081,2025-12-05,Present,8.6,0.1
16999,1081,2025-01-20,Present,9.2,0.9
17000,1081,2025-10-21,Present,8.8,0.9
17001,1081,2025-06-05,Present,7.1,1.7
17002,1081,2025-12-11,Absent,0.0,0.0
17003,1081,2025-08-04,Present,9.5,1.1
17004,1081,2025-01-22,Leave,0.0,0.0
17005,1081,2025-02-04,Present,8.4,0.4
17006,1081,2025-08-18,WFH,9.4,0.6
17007,1081,2025-03-20,Present,7.3,1.1
17008,1081,2025-06-20,Present,8.7,1.1
17009,1081,2025-09-26,Present,9.5,1.3
17010,1081,2025-07-29,Present,7.5,1.1
17011,1082,2025-09-24,WFH,9.1,0.0
17012,1082,2025-08-15,Leave,0.0,0.0
17013,1082,2025-10-28,Present,8.3,0.2
17014,1082,2025-05-15,Present,7.0,1.3
17015,1082,2025-04-29,Present,9.1,2.4
17016,1082,2025-02-07,Present,8.6,0.3
17017,1082,2025-03-03,Present,8.2,0.0
17018,1082,2025-07-29,Present,9.4,1.0
17019,1082,2025-05-16,Present,8.1,0.3
17020,1082,2025-04-21,Present,7.3,2.0
17021,1082,2025-11-13,Present,8.7,1.3
17022,1082,2025-11-04,Absent,0.0,0.0
17023,1082,2025-05-27,Present,9.0,1.8
17024,1082,2025-02-11,WFH,7.2,0.0
17025,1082,2025-11-03,Present,8.2,0.7
17026,1082,2025-01-31,Present,8.1,0.5
17027,1082,2025-03-04,Present,7.4,0.7
17028,1082,2025-08-13,Present,8.0,1.3
17029,1082,2025-12-30,Present,7.9,0.3
17030,1082,2025-01-30,Absent,0.0,0.0
17031,1082,2025-04-17,WFH,7.6,0.0
17032,1082,2025-06-10,Present,7.7,2.6
17033,1082,2025-04-14,Present,9.1,1.3
17034,1082,2025-08-05,Present,7.8,1.0
17035,1082,2025-10-09,Present,7.0,0.2
17036,1082,2025-08-27,Present,8.1,0.2
17037,1082,2025-10-01,Leave,0.0,0.0
17038,1082,2025-07-23,Present,8.6,1.0
17039,1082,2025-11-12,Absent,0.0,0.0
17040,1082,2025-08-18,Present,9.1,0.7
17041,1082,2025-06-18,Present,9.0,0.0
17042,1082,2025-11-10,Present,8.6,2.4
17043,1082,2025-09-05,Present,9.1,0.9
17044,1082,2025-07-28,Present,7.8,0.9
17045,1082,2025-03-21,Present,8.1,0.0
17046,1082,2025-02-24,Absent,0.0,0.0
17047,1082,2025-01-20,Present,8.1,0.8
17048,1082,2025-03-20,Present,7.2,2.0
17049,1082,2025-07-15,Present,9.5,0.3
17050,1082,2025-10-08,Present,7.7,0.2
17051,1082,2025-01-02,Present,7.5,2.0
17052,1082,2025-03-24,Present,7.4,0.9
17053,1082,2025-04-07,Present,9.3,2.0
17054,1082,2025-01-06,Present,8.9,0.0
17055,1082,2025-05-19,Present,7.0,1.6
17056,1082,2025-03-13,Leave,0.0,0.0
17057,1082,2025-05-21,Present,7.3,0.6
17058,1082,2025-09-02,Present,8.5,0.0
17059,1082,2025-08-26,Present,8.6,0.6
17060,1082,2025-02-28,Leave,0.0,0.0
17061,1082,2025-10-31,Present,7.3,1.7
17062,1082,2025-10-21,Present,7.5,0.8
17063,1082,2025-10-29,Present,8.7,0.9
17064,1082,2025-02-03,Present,7.6,0.0
17065,1082,2025-02-04,WFH,8.4,0.0
17066,1082,2025-12-10,WFH,8.4,0.5
17067,1082,2025-12-01,Absent,0.0,0.0
17068,1082,2025-08-07,Present,7.2,0.0
17069,1082,2025-10-15,Present,7.6,2.0
17070,1082,2025-03-18,Present,8.9,1.0
17071,1082,2025-01-14,Present,8.3,1.1
17072,1082,2025-06-17,Present,7.6,0.5
17073,1082,2025-09-01,Present,7.2,0.0
17074,1082,2025-12-24,Present,8.1,0.8
17075,1082,2025-02-13,Present,7.7,0.9
17076,1082,2025-10-30,Present,9.3,2.1
17077,1082,2025-01-28,Present,8.8,0.3
17078,1082,2025-11-18,Leave,0.0,0.0
17079,1082,2025-10-06,Present,8.9,1.0
17080,1082,2025-10-23,Present,8.3,0.9
17081,1082,2025-11-19,Present,8.1,1.1
17082,1082,2025-12-16,Present,8.1,1.2
17083,1082,2025-04-02,WFH,7.8,0.3
17084,1082,2025-11-06,Present,7.0,0.0
17085,1082,2025-01-01,Present,7.4,0.0
17086,1082,2025-07-31,Present,8.8,0.3
17087,1082,2025-08-20,Absent,0.0,0.0
17088,1082,2025-10-13,WFH,8.1,0.9
17089,1082,2025-04-04,Present,7.6,1.8
17090,1082,2025-08-04,Present,7.8,0.0
17091,1082,2025-09-08,Present,8.1,0.2
17092,1082,2025-01-21,Present,9.1,2.5
17093,1082,2025-12-12,Present,9.0,0.6
17094,1082,2025-02-20,Present,7.5,3.2
17095,1082,2025-09-03,Present,8.9,1.2
17096,1082,2025-05-08,Present,8.9,0.0
17097,1082,2025-09-25,Present,7.7,0.0
17098,1082,2025-01-23,Present,8.0,0.5
17099,1082,2025-10-20,WFH,8.5,0.7
17100,1082,2025-04-09,Leave,0.0,0.0
17101,1082,2025-10-10,Leave,0.0,0.0
17102,1082,2025-11-20,WFH,9.2,0.0
17103,1082,2025-05-14,Present,7.0,2.3
17104,1082,2025-05-29,Present,7.4,1.7
17105,1082,2025-12-31,WFH,9.4,0.3
17106,1082,2025-04-28,Leave,0.0,0.0
17107,1082,2025-01-24,Present,9.0,0.2
17108,1082,2025-06-30,Present,8.8,1.7
17109,1082,2025-11-14,Present,8.3,0.6
17110,1082,2025-02-21,Present,8.6,1.8
17111,1082,2025-04-22,Present,9.2,0.0
17112,1082,2025-07-21,Present,9.1,0.0
17113,1082,2025-06-02,Present,9.4,2.1
17114,1082,2025-10-03,Present,8.8,1.0
17115,1082,2025-08-06,Leave,0.0,0.0
17116,1082,2025-10-27,Present,7.4,0.9
17117,1082,2025-04-23,Present,7.5,0.7
17118,1082,2025-07-03,Leave,0.0,0.0
17119,1082,2025-07-08,Present,7.6,0.0
17120,1082,2025-07-14,Present,9.2,0.0
17121,1082,2025-11-05,Present,7.7,0.0
17122,1082,2025-05-12,Present,8.6,0.9
17123,1082,2025-09-12,Present,7.6,1.7
17124,1082,2025-05-01,Present,9.3,1.5
17125,1082,2025-07-10,Present,7.2,0.9
17126,1082,2025-08-12,Absent,0.0,0.0
17127,1082,2025-09-16,Leave,0.0,0.0
17128,1082,2025-12-03,Present,7.3,0.0
17129,1082,2025-06-13,Present,8.2,0.5
17130,1082,2025-04-03,Present,8.5,0.0
17131,1082,2025-06-20,Present,7.9,2.4
17132,1082,2025-06-03,Present,7.8,0.2
17133,1082,2025-12-17,Present,9.5,0.0
17134,1082,2025-03-06,WFH,9.1,0.6
17135,1082,2025-03-11,Present,7.8,2.4
17136,1082,2025-05-05,Present,7.9,2.3
17137,1082,2025-06-05,Leave,0.0,0.0
17138,1082,2025-09-22,WFH,7.9,0.2
17139,1082,2025-11-28,WFH,9.0,0.9
17140,1082,2025-04-08,Present,7.1,0.4
17141,1082,2025-10-02,Present,8.5,0.0
17142,1082,2025-10-17,Present,8.2,1.2
17143,1082,2025-03-12,Present,9.1,0.8
17144,1082,2025-09-23,Absent,0.0,0.0
17145,1082,2025-03-14,Present,7.0,0.0
17146,1082,2025-09-29,Absent,0.0,0.0
17147,1082,2025-09-19,WFH,8.8,0.5
17148,1082,2025-02-27,Present,7.8,1.7
17149,1082,2025-01-29,Present,9.4,1.7
17150,1082,2025-12-29,Leave,0.0,0.0
17151,1082,2025-12-19,Leave,0.0,0.0
17152,1082,2025-12-26,Present,7.2,0.0
17153,1082,2025-12-04,Present,9.4,0.0
17154,1082,2025-06-27,Leave,0.0,0.0
17155,1082,2025-01-09,Present,8.7,1.4
17156,1082,2025-06-16,Present,7.9,0.8
17157,1082,2025-07-04,Present,8.5,0.8
17158,1082,2025-06-09,Present,8.4,0.0
17159,1082,2025-11-17,Present,7.1,0.7
17160,1082,2025-03-07,WFH,8.3,0.0
17161,1082,2025-03-31,Present,7.9,0.0
17162,1082,2025-09-30,Absent,0.0,0.0
17163,1082,2025-01-07,Present,7.9,0.7
17164,1082,2025-09-17,Present,7.9,0.9
17165,1082,2025-02-19,Present,7.1,1.0
17166,1082,2025-04-24,Present,8.8,3.8
17167,1082,2025-04-10,Absent,0.0,0.0
17168,1082,2025-06-12,Present,7.1,0.7
17169,1082,2025-08-25,WFH,8.3,1.8
17170,1082,2025-05-28,Present,8.6,0.3
17171,1082,2025-04-25,Leave,0.0,0.0
17172,1082,2025-03-17,Present,7.6,0.1
17173,1082,2025-07-17,Present,8.6,1.8
17174,1082,2025-03-28,Absent,0.0,0.0
17175,1082,2025-08-21,Leave,0.0,0.0
17176,1082,2025-01-17,Leave,0.0,0.0
17177,1082,2025-06-23,Absent,0.0,0.0
17178,1082,2025-06-24,Leave,0.0,0.0
17179,1082,2025-06-04,Present,7.9,0.5
17180,1082,2025-05-09,Present,9.3,0.0
17181,1082,2025-04-15,WFH,8.9,1.4
17182,1082,2025-12-09,Present,8.9,1.8
17183,1082,2025-02-14,Present,9.3,0.0
17184,1082,2025-09-04,Present,8.6,1.2
17185,1082,2025-07-11,Absent,0.0,0.0
17186,1082,2025-08-19,Present,8.4,2.5
17187,1082,2025-10-22,Present,7.2,0.1
17188,1082,2025-07-24,Present,8.0,2.3
17189,1082,2025-01-15,Present,9.2,0.0
17190,1082,2025-08-28,Present,8.8,0.7
17191,1082,2025-12-11,Absent,0.0,0.0
17192,1082,2025-12-18,Present,7.1,0.6
17193,1082,2025-07-30,Present,7.3,1.4
17194,1082,2025-01-03,Present,8.9,0.4
17195,1082,2025-10-16,Present,7.8,0.8
17196,1082,2025-01-13,Present,8.3,0.9
17197,1082,2025-09-11,Present,8.3,1.2
17198,1082,2025-03-05,Present,8.6,2.0
17199,1082,2025-07-16,Present,7.9,0.0
17200,1082,2025-03-27,Present,8.6,2.0
17201,1082,2025-06-26,Present,9.2,1.8
17202,1082,2025-06-19,Present,7.5,1.0
17203,1082,2025-04-30,Present,7.5,0.3
17204,1082,2025-11-24,Present,8.5,1.8
17205,1082,2025-07-18,WFH,9.2,2.9
17206,1082,2025-02-05,Present,8.9,0.1
17207,1082,2025-05-06,Present,9.0,0.9
17208,1082,2025-07-09,Present,8.4,1.3
17209,1082,2025-09-09,Present,9.3,0.6
17210,1082,2025-04-16,Present,8.5,0.0
17211,1082,2025-08-11,Present,7.5,1.1
17212,1082,2025-05-13,WFH,8.4,1.9
17213,1082,2025-07-02,Present,7.9,0.0
17214,1082,2025-05-26,WFH,9.0,2.5
17215,1082,2025-01-08,Present,7.4,0.0
17216,1082,2025-06-25,Leave,0.0,0.0
17217,1082,2025-05-02,Absent,0.0,0.0
17218,1082,2025-07-07,Present,7.6,0.6
17219,1082,2025-10-07,Present,9.4,0.5
17220,1082,2025-11-27,Leave,0.0,0.0
17221,1083,2025-10-23,Absent,0.0,0.0
17222,1083,2025-06-18,Present,8.6,0.5
17223,1083,2025-10-21,Present,7.1,0.0
17224,1083,2025-12-04,Present,9.0,0.3
17225,1083,2025-04-25,Present,9.1,1.7
17226,1083,2025-03-04,Present,8.8,1.0
17227,1083,2025-05-13,Present,7.4,0.8
17228,1083,2025-05-21,Present,7.1,0.3
17229,1083,2025-04-22,Present,7.3,2.5
17230,1083,2025-11-10,Present,8.1,0.9
17231,1083,2025-09-05,Leave,0.0,0.0
17232,1083,2025-06-04,Present,7.8,1.5
17233,1083,2025-02-04,Leave,0.0,0.0
17234,1083,2025-12-25,Present,8.5,2.7
17235,1083,2025-05-30,Present,8.7,1.8
17236,1083,2025-10-30,Present,8.8,0.4
17237,1083,2025-09-12,Absent,0.0,0.0
17238,1083,2025-11-26,Present,9.4,0.0
17239,1083,2025-01-27,Present,9.3,0.0
17240,1083,2025-10-08,Absent,0.0,0.0
17241,1083,2025-12-23,WFH,8.9,2.2
17242,1083,2025-11-07,Present,7.0,1.5
17243,1083,2025-09-10,Present,8.5,2.1
17244,1083,2025-07-10,Present,8.8,0.4
17245,1083,2025-02-18,Present,8.3,1.3
17246,1083,2025-03-12,Present,8.2,1.8
17247,1083,2025-01-06,Leave,0.0,0.0
17248,1083,2025-08-29,Present,7.2,1.2
17249,1083,2025-05-26,Present,8.8,0.3
17250,1083,2025-04-28,Present,7.3,2.1
17251,1083,2025-10-02,Present,7.3,1.9
17252,1083,2025-08-21,Present,7.8,0.0
17253,1083,2025-07-25,Present,7.8,0.6
17254,1083,2025-05-20,Present,9.1,0.0
17255,1083,2025-09-30,Present,7.9,0.8
17256,1083,2025-10-09,Present,7.9,3.6
17257,1083,2025-11-06,Present,8.0,2.1
17258,1083,2025-07-28,Present,7.6,0.0
17259,1083,2025-07-17,Present,8.8,0.5
17260,1083,2025-02-26,Present,7.5,0.3
17261,1083,2025-01-29,Leave,0.0,0.0
17262,1083,2025-07-31,Present,9.2,2.4
17263,1083,2025-11-24,Present,8.5,0.0
17264,1083,2025-02-24,Present,8.1,1.1
17265,1083,2025-10-10,Leave,0.0,0.0
17266,1083,2025-01-09,Present,7.6,0.6
17267,1083,2025-07-18,Present,9.5,1.6
17268,1083,2025-10-07,Present,7.5,1.4
17269,1083,2025-08-13,Present,8.2,0.4
17270,1083,2025-03-25,Present,9.0,1.3
17271,1083,2025-11-03,Present,8.0,1.9
17272,1083,2025-05-14,Absent,0.0,0.0
17273,1083,2025-02-17,WFH,9.2,0.0
17274,1083,2025-06-10,Present,7.2,0.5
17275,1083,2025-05-08,Absent,0.0,0.0
17276,1083,2025-05-06,Present,7.6,0.0
17277,1083,2025-11-12,Present,9.1,0.6
17278,1083,2025-07-04,Present,7.8,0.5
17279,1083,2025-09-17,WFH,8.1,0.0
17280,1083,2025-12-11,Present,8.1,0.0
17281,1083,2025-04-14,Present,9.0,0.2
17282,1083,2025-11-21,Present,9.3,3.4
17283,1083,2025-06-26,Present,7.7,0.6
17284,1083,2025-07-11,Present,8.7,0.0
17285,1083,2025-12-10,Present,8.3,1.5
17286,1083,2025-04-17,Present,8.6,0.3
17287,1083,2025-09-15,Present,9.0,1.3
17288,1083,2025-04-24,Present,7.4,0.6
17289,1083,2025-04-11,Present,8.4,2.1
17290,1083,2025-01-20,Present,7.3,0.5
17291,1083,2025-02-05,Present,9.2,3.3
17292,1083,2025-02-07,Present,8.2,0.0
17293,1083,2025-08-27,Present,8.2,0.9
17294,1083,2025-07-09,WFH,7.4,1.4
17295,1083,2025-04-04,Leave,0.0,0.0
17296,1083,2025-10-17,Present,7.7,1.2
17297,1083,2025-08-12,Present,7.4,2.4
17298,1083,2025-04-23,Present,7.7,1.5
17299,1083,2025-07-02,Present,9.2,0.5
17300,1083,2025-07-21,Present,7.4,1.3
17301,1083,2025-02-11,Present,7.8,1.9
17302,1083,2025-01-21,Present,7.3,0.2
17303,1083,2025-07-24,Absent,0.0,0.0
17304,1083,2025-03-19,Present,9.4,1.7
17305,1083,2025-06-11,Present,7.9,1.8
17306,1083,2025-06-30,Present,9.2,1.1
17307,1083,2025-12-29,Present,8.2,0.0
17308,1083,2025-10-16,Absent,0.0,0.0
17309,1083,2025-05-09,Absent,0.0,0.0
17310,1083,2025-05-15,Present,8.9,0.9
17311,1083,2025-12-08,Present,8.2,2.5
17312,1083,2025-11-17,Present,7.0,0.0
17313,1083,2025-05-12,Present,8.6,0.0
17314,1083,2025-11-13,Present,8.7,0.5
17315,1083,2025-03-14,Present,8.5,0.0
17316,1083,2025-07-29,Present,7.5,1.4
17317,1083,2025-08-08,Present,9.2,0.5
17318,1083,2025-06-27,Present,7.4,1.1
17319,1083,2025-08-15,Present,8.4,1.1
17320,1083,2025-02-12,Present,8.7,1.1
17321,1083,2025-11-25,Present,8.2,0.3
17322,1083,2025-09-24,Leave,0.0,0.0
17323,1083,2025-06-13,Present,8.0,1.4
17324,1083,2025-10-29,Present,7.6,0.9
17325,1083,2025-12-22,Present,9.0,1.1
17326,1083,2025-09-22,WFH,7.6,0.1
17327,1083,2025-04-15,Present,9.4,0.1
17328,1083,2025-12-24,Present,8.3,0.8
17329,1083,2025-01-24,Present,7.2,0.0
17330,1083,2025-12-03,Present,7.1,1.1
17331,1083,2025-05-07,Present,8.6,1.2
17332,1083,2025-04-02,Present,8.4,1.0
17333,1083,2025-09-19,Present,7.3,1.1
17334,1083,2025-12-09,Present,7.3,0.7
17335,1083,2025-06-17,Present,8.6,1.3
17336,1083,2025-05-29,Present,7.5,2.4
17337,1083,2025-05-05,WFH,8.5,1.2
17338,1083,2025-02-19,Present,7.6,0.2
17339,1083,2025-02-20,Leave,0.0,0.0
17340,1083,2025-12-19,Present,7.6,0.0
17341,1083,2025-08-05,Leave,0.0,0.0
17342,1083,2025-09-18,Present,7.2,3.0
17343,1083,2025-01-30,WFH,9.0,1.6
17344,1083,2025-04-18,Present,8.3,0.0
17345,1083,2025-10-13,Present,7.9,0.0
17346,1083,2025-06-05,Present,7.5,0.0
17347,1083,2025-01-15,Present,9.5,1.2
17348,1083,2025-07-07,Present,8.5,0.0
17349,1083,2025-02-27,Present,7.2,0.2
17350,1083,2025-01-02,Present,7.7,0.0
17351,1083,2025-01-16,Present,8.2,0.3
17352,1083,2025-10-06,Present,9.5,2.1
17353,1083,2025-06-24,Present,8.4,0.0
17354,1083,2025-07-23,Present,7.1,0.0
17355,1083,2025-10-14,Present,8.4,0.0
17356,1083,2025-06-03,Present,9.1,0.3
17357,1083,2025-07-15,WFH,8.0,0.8
17358,1083,2025-03-24,WFH,7.5,0.6
17359,1083,2025-03-06,Absent,0.0,0.0
17360,1083,2025-05-23,Present,9.0,0.9
17361,1083,2025-03-05,Present,9.3,0.0
17362,1083,2025-05-01,WFH,7.3,0.0
17363,1083,2025-12-16,Present,8.4,0.0
17364,1083,2025-10-22,Present,9.1,0.0
17365,1083,2025-11-18,Present,7.9,0.7
17366,1083,2025-08-25,Present,8.8,3.1
17367,1083,2025-08-18,Present,7.6,0.6
17368,1083,2025-04-21,WFH,8.5,0.9
17369,1083,2025-04-07,Present,7.5,1.4
17370,1083,2025-04-08,Absent,0.0,0.0
17371,1083,2025-07-08,Present,8.5,0.4
17372,1083,2025-10-27,Leave,0.0,0.0
17373,1083,2025-01-07,Present,8.5,0.5
17374,1083,2025-05-02,Present,7.2,1.5
17375,1083,2025-06-02,Present,7.1,1.8
17376,1083,2025-12-05,Present,9.1,0.0
17377,1083,2025-07-14,Present,8.3,0.0
17378,1083,2025-03-31,Present,8.7,0.2
17379,1083,2025-09-25,Present,8.6,0.0
17380,1083,2025-10-20,Absent,0.0,0.0
17381,1083,2025-09-04,Present,7.0,0.2
17382,1083,2025-11-04,Leave,0.0,0.0
17383,1083,2025-10-01,Present,9.1,1.8
17384,1083,2025-05-19,Present,7.4,0.9
17385,1083,2025-02-14,Present,8.9,0.2
17386,1083,2025-03-27,WFH,9.4,1.4
17387,1083,2025-02-03,Present,7.4,1.2
17388,1083,2025-05-22,Present,9.3,0.6
17389,1083,2025-03-17,Present,9.5,0.0
17390,1083,2025-03-10,Present,9.1,1.3
17391,1083,2025-03-20,Present,8.5,0.0
17392,1083,2025-12-15,Present,9.1,2.5
17393,1083,2025-03-18,WFH,8.4,0.0
17394,1083,2025-11-14,Present,9.2,2.0
17395,1083,2025-05-28,Present,7.5,0.3
17396,1083,2025-08-01,Present,9.3,0.5
17397,1083,2025-10-03,Present,7.6,0.7
17398,1083,2025-02-28,Leave,0.0,0.0
17399,1083,2025-12-31,WFH,9.5,1.6
17400,1083,2025-08-20,Present,7.9,1.4
17401,1083,2025-09-16,Present,8.3,2.3
17402,1083,2025-02-10,Present,7.8,0.0
17403,1083,2025-08-04,Present,8.6,1.4
17404,1083,2025-07-22,Present,8.4,0.0
17405,1083,2025-04-10,Present,7.2,2.5
17406,1083,2025-03-26,Present,8.5,0.5
