Performance_ID,Employee_ID,Review_Month,Performance_Score,Productivity_Score,Manager_Rating
2120,1177,2025-08-01,6.3,48.9,6.6
2121,1177,2025-09-01,7.0,66.8,7.9
2122,1177,2025-10-01,9.3,76.0,8.9
2123,1177,2025-11-01,4.7,81.3,4.8
2124,1177,2025-12-01,8.4,50.5,7.7
2125,1178,2025-01-01,6.9,55.5,6.8
2126,1178,2025-02-01,7.7,66.6,7.0
2127,1178,2025-03-01,8.6,92.2,8.1
2128,1178,2025-04-01,8.3,69.3,6.9
2129,1178,2025-05-01,5.7,80.5,3.6
2130,1178,2025-06-01,8.2,88.2,7.9
2131,1178,2025-07-01,7.0,36.6,4.4
2132,1178,2025-08-01,6.1,90.4,5.1
2133,1178,2025-09-01,8.1,78.6,7.7
2134,1178,2025-10-01,6.5,100.0,6.3
2135,1178,2025-11-01,9.0,88.4,8.9
2136,1178,2025-12-01,8.0,81.2,9.5
2137,1179,2025-01-01,8.5,89.6,8.3
2138,1179,2025-02-01,9.0,74.3,10.0
2139,1179,2025-03-01,9.7,89.2,9.9
2140,1179,2025-04-01,5.3,69.0,5.0
2141,1179,2025-05-01,7.1,85.7,8.5
2142,1179,2025-06-01,5.1,57.1,5.2
2143,1179,2025-07-01,7.1,83.4,7.4
2144,1179,2025-08-01,6.9,73.4,7.7
2145,1179,2025-09-01,6.9,80.9,8.3
2146,1179,2025-10-01,7.1,77.8,7.6
2147,1179,2025-11-01,5.9,68.3,6.7
2148,1179,2025-12-01,5.9,69.2,6.8
2149,1180,2025-01-01,6.7,80.3,4.5
2150,1180,2025-02-01,9.1,93.0,10.0
2151,1180,2025-03-01,6.9,83.4,6.3
2152,1180,2025-04-01,9.5,73.4,10.0
2153,1180,2025-05-01,6.7,83.6,7.1
2154,1180,2025-06-01,9.0,97.2,8.0
2155,1180,2025-07-01,5.8,100.0,7.4
2156,1180,2025-08-01,7.6,66.3,8.0
2157,1180,2025-09-01,8.2,85.3,6.8
2158,1180,2025-10-01,8.6,88.8,10.0
2159,1180,2025-11-01,9.0,100.0,10.0
2160,1180,2025-12-01,6.1,91.7,5.5
2161,1181,2025-01-01,5.9,99.5,3.9
2162,1181,2025-02-01,6.1,72.8,5.8
2163,1181,2025-03-01,6.2,69.3,5.2
2164,1181,2025-04-01,8.7,94.8,8.6
2165,1181,2025-05-01,9.2,82.5,10.0
2166,1181,2025-06-01,7.7,75.3,6.1
2167,1181,2025-07-01,7.1,53.9,6.6
2168,1181,2025-08-01,7.9,74.3,8.6
2169,1181,2025-09-01,6.3,93.7,6.0
2170,1181,2025-10-01,5.8,93.5,6.6
2171,1181,2025-11-01,7.6,89.9,8.6
2172,1181,2025-12-01,5.1,100.0,5.3
2173,1182,2025-01-01,7.5,53.9,6.7
2174,1182,2025-02-01,8.0,71.6,8.8
2175,1182,2025-03-01,7.4,87.4,8.7
2176,1182,2025-04-01,6.5,50.7,6.9
2177,1182,2025-05-01,6.9,85.6,7.3
2178,1182,2025-06-01,8.4,82.7,9.4
2179,1182,2025-07-01,5.7,86.4,6.0
2180,1182,2025-08-01,6.1,72.5,8.3
2181,1182,2025-09-01,7.6,86.1,7.0
2182,1182,2025-10-01,6.8,75.2,7.4
2183,1182,2025-11-01,4.6,94.2,4.4
2184,1182,2025-12-01,5.8,69.4,7.2
2185,1183,2025-01-01,7.8,74.4,7.6
2186,1183,2025-02-01,5.3,60.3,5.2
2187,1183,2025-03-01,8.6,67.7,9.8
2188,1183,2025-04-01,6.6,67.2,6.5
2189,1183,2025-05-01,7.0,97.8,6.3
2190,1183,2025-06-01,6.1,63.4,7.0
2191,1183,2025-07-01,4.1,68.8,2.8
2192,1183,2025-08-01,8.5,87.9,10.0
2193,1183,2025-09-01,7.8,77.4,6.7
2194,1183,2025-10-01,7.7,49.5,8.4
2195,1183,2025-11-01,7.5,70.7,7.0
2196,1183,2025-12-01,5.7,66.2,7.2
2197,1184,2025-01-01,7.9,65.5,9.3
2198,1184,2025-02-01,7.4,62.0,7.5
2199,1184,2025-03-01,5.3,59.9,4.7
2200,1184,2025-04-01,4.6,74.9,3.5
2201,1184,2025-05-01,5.8,100.0,7.5
2202,1184,2025-06-01,7.2,67.0,8.6
2203,1184,2025-07-01,7.7,89.1,7.7
2204,1184,2025-08-01,5.8,82.6,4.4
2205,1184,2025-09-01,5.1,100.0,4.3
2206,1184,2025-10-01,6.9,90.9,7.3
2207,1184,2025-11-01,8.3,85.9,7.9
2208,1184,2025-12-01,9.0,83.8,9.3
2209,1185,2025-01-01,7.0,78.3,7.2
2210,1185,2025-02-01,7.6,70.1,7.9
2211,1185,2025-03-01,10.0,83.3,10.0
2212,1185,2025-04-01,7.8,37.4,8.1
2213,1185,2025-05-01,6.9,74.8,7.6
2214,1185,2025-06-01,9.3,71.4,8.5
2215,1185,2025-07-01,8.0,87.2,8.0
2216,1185,2025-08-01,6.4,52.4,7.7
2217,1185,2025-09-01,9.4,80.0,9.1
2218,1185,2025-10-01,6.4,99.2,6.8
2219,1185,2025-11-01,7.4,100.0,7.6
2220,1185,2025-12-01,8.3,61.3,7.0
2221,1186,2025-01-01,4.9,83.3,5.3
2222,1186,2025-02-01,6.7,78.4,6.1
2223,1186,2025-03-01,8.6,89.2,6.8
2224,1186,2025-04-01,8.0,96.6,7.0
2225,1186,2025-05-01,7.0,84.6,7.7
2226,1186,2025-06-01,6.9,88.2,5.3
2227,1186,2025-07-01,7.0,63.3,8.9
2228,1186,2025-08-01,4.9,82.1,1.5
2229,1186,2025-09-01,7.4,88.4,7.9
2230,1186,2025-10-01,6.3,56.9,5.7
2231,1186,2025-11-01,8.8,56.9,9.5
2232,1186,2025-12-01,7.1,82.9,7.2
2233,1187,2025-01-01,8.8,97.1,9.1
2234,1187,2025-02-01,7.8,86.6,9.0
2235,1187,2025-03-01,7.5,47.7,7.2
2236,1187,2025-04-01,7.8,97.3,6.8
2237,1187,2025-05-01,9.2,77.5,9.0
2238,1187,2025-06-01,7.7,93.9,7.6
2239,1187,2025-07-01,5.7,76.1,6.9
2240,1187,2025-08-01,10.0,93.0,10.0
2241,1187,2025-09-01,5.5,83.6,6.3
2242,1187,2025-10-01,6.3,78.8,5.0
2243,1187,2025-11-01,8.8,71.1,9.3
2244,1187,2025-12-01,7.6,63.9,7.4
2245,1188,2025-01-01,5.4,57.2,5.7
2246,1188,2025-02-01,5.4,49.4,4.1
2247,1188,2025-03-01,7.3,95.6,8.0
2248,1188,2025-04-01,7.3,100.0,8.1
2249,1188,2025-05-01,7.2,100.0,5.5
2250,1188,2025-06-01,5.3,83.9,4.4
2251,1188,2025-07-01,9.2,50.0,9.7
2252,1188,2025-08-01,7.1,81.5,8.8
2253,1188,2025-09-01,5.6,67.8,3.9
2254,1188,2025-10-01,8.6,63.8,9.4
2255,1188,2025-11-01,8.8,98.1,10.0
2256,1188,2025-12-01,6.3,81.6,6.5
2257,1189,2025-01-01,9.0,99.5,9.4
2258,1189,2025-02-01,8.0,66.8,7.7
2259,1189,2025-03-01,6.4,85.7,7.7
2260,1189,2025-04-01,7.0,87.0,4.4
2261,1189,2025-05-01,6.5,66.1,8.5
2262,1189,2025-06-01,8.4,74.4,8.4
2263,1189,2025-07-01,8.5,48.5,6.6
2264,1189,2025-08-01,5.5,63.3,7.5
2265,1189,2025-09-01,9.1,48.0,10.0
2266,1189,2025-10-01,7.8,100.0,9.1
2267,1189,2025-11-01,8.2,78.8,9.4
2268,1189,2025-12-01,6.4,78.9,7.9
2269,1190,2025-01-01,9.1,65.7,8.7
2270,1190,2025-02-01,7.2,80.6,8.1
2271,1190,2025-03-01,5.1,77.4,3.4
2272,1190,2025-04-01,9.0,85.8,8.1
2273,1190,2025-05-01,8.6,90.0,8.6
2274,1190,2025-06-01,6.5,89.1,6.1
2275,1190,2025-07-01,7.9,84.9,6.8
2276,1190,2025-08-01,7.0,57.0,5.7
2277,1190,2025-09-01,4.5,71.3,2.3
2278,1190,2025-10-01,7.9,68.2,9.1
2279,1190,2025-11-01,5.0,71.3,4.0
2280,1190,2025-12-01,6.1,61.0,6.5
2281,1191,2025-01-01,6.6,79.8,5.5
2282,1191,2025-02-01,8.9,94.2,8.0
2283,1191,2025-03-01,4.4,75.7,4.0
2284,1191,2025-04-01,7.2,82.8,7.4
2285,1191,2025-05-01,6.3,96.9,4.2
2286,1191,2025-06-01,10.0,95.5,8.6
2287,1191,2025-07-01,9.2,100.0,10.0
2288,1191,2025-08-01,5.5,78.3,5.4
2289,1191,2025-09-01,8.0,67.7,6.1
2290,1191,2025-10-01,9.0,71.3,10.0
2291,1191,2025-11-01,7.2,85.8,7.2
2292,1191,2025-12-01,5.5,90.4,4.6
2293,1192,2025-01-01,5.7,57.2,6.2
2294,1192,2025-02-01,5.2,76.3,2.6
2295,1192,2025-03-01,6.2,80.7,6.5
2296,1192,2025-04-01,7.7,99.8,9.3
2297,1192,2025-05-01,7.7,66.5,6.7
2298,1192,2025-06-01,9.3,87.8,7.5
2299,1192,2025-07-01,6.6,88.7,5.8
2300,1192,2025-08-01,8.9,58.8,9.2
2301,1192,2025-09-01,9.2,60.3,10.0
2302,1192,2025-10-01,7.2,85.5,6.4
2303,1192,2025-11-01,8.6,100.0,8.2
2304,1192,2025-12-01,7.4,69.4,5.8
2305,1193,2025-01-01,4.7,100.0,5.0
2306,1193,2025-02-01,6.4,91.2,6.7
2307,1193,2025-03-01,9.1,54.8,10.0
2308,1193,2025-04-01,7.4,73.4,6.8
2309,1193,2025-05-01,7.7,89.8,6.6
2310,1193,2025-06-01,8.0,88.1,8.1
2311,1193,2025-07-01,8.1,81.4,8.0
2312,1193,2025-08-01,8.8,31.8,10.0
2313,1193,2025-09-01,8.3,65.8,7.4
2314,1193,2025-10-01,9.0,76.7,7.7
2315,1193,2025-11-01,5.0,59.2,4.9
2316,1193,2025-12-01,7.6,80.6,6.7
2317,1194,2025-01-01,8.7,63.5,7.3
2318,1194,2025-02-01,6.3,53.3,5.3
2319,1194,2025-03-01,6.2,65.8,6.3
2320,1194,2025-04-01,5.6,73.3,7.4
2321,1194,2025-05-01,7.1,71.1,8.1
2322,1194,2025-06-01,7.0,63.7,5.9
2323,1194,2025-07-01,3.2,82.4,3.9
2324,1194,2025-08-01,6.1,72.2,5.8
2325,1194,2025-09-01,6.2,85.6,6.4
2326,1194,2025-10-01,10.0,90.2,10.0
2327,1194,2025-11-01,10.0,54.1,10.0
2328,1194,2025-12-01,8.7,60.7,8.8
2329,1195,2025-01-01,9.2,73.1,10.0
2330,1195,2025-02-01,6.6,68.7,9.9
2331,1195,2025-03-01,5.4,64.4,5.1
2332,1195,2025-04-01,5.1,58.3,3.1
2333,1195,2025-05-01,9.0,84.3,9.7
2334,1195,2025-06-01,7.2,54.8,8.4
2335,1195,2025-07-01,7.2,82.6,7.5
2336,1195,2025-08-01,8.3,80.4,10.0
2337,1195,2025-09-01,8.1,75.6,9.3
2338,1195,2025-10-01,5.4,70.5,4.7
2339,1195,2025-11-01,5.5,73.2,4.6
2340,1195,2025-12-01,8.8,84.8,7.6
2341,1196,2025-01-01,5.9,78.1,5.3
2342,1196,2025-02-01,7.0,50.2,6.0
2343,1196,2025-03-01,4.2,62.3,3.7
2344,1196,2025-04-01,8.2,75.7,8.2
2345,1196,2025-05-01,7.6,76.2,5.8
2346,1196,2025-06-01,6.1,86.1,5.4
2347,1196,2025-07-01,9.6,50.0,8.2
2348,1196,2025-08-01,6.4,73.1,5.6
2349,1196,2025-09-01,8.5,88.7,7.4
2350,1196,2025-10-01,7.4,58.9,7.2
2351,1196,2025-11-01,6.6,74.4,7.6
2352,1196,2025-12-01,5.7,69.4,5.3
2353,1197,2025-01-01,5.6,150.0,6.4
2354,1197,2025-02-01,8.4,79.0,7.5
2355,1197,2025-03-01,5.3,64.4,5.5
2356,1197,2025-04-01,7.8,80.7,7.7
2357,1197,2025-05-01,6.5,94.1,6.5
2358,1197,2025-06-01,7.0,88.6,7.0
2359,1197,2025-07-01,7.2,100.0,7.1
2360,1197,2025-08-01,5.6,72.2,4.8
2361,1197,2025-09-01,10.0,83.8,7.9
2362,1197,2025-10-01,8.0,89.9,8.4
2363,1197,2025-11-01,8.4,75.5,7.8
2364,1197,2025-12-01,7.5,76.5,8.4
2365,1198,2025-01-01,8.3,100.0,7.0
2366,1198,2025-02-01,5.5,69.9,5.8
2367,1198,2025-03-01,7.1,83.9,6.0
2368,1198,2025-04-01,7.2,67.2,7.9
2369,1198,2025-05-01,6.7,67.6,6.9
2370,1198,2025-06-01,7.3,90.9,8.3
2371,1198,2025-07-01,5.0,68.5,6.7
2372,1198,2025-08-01,6.4,79.7,6.5
2373,1198,2025-09-01,6.0,100.0,5.8
2374,1198,2025-10-01,7.5,43.8,8.3
2375,1198,2025-11-01,5.4,68.2,5.7
2376,1198,2025-12-01,7.9,50.1,8.4
2377,1199,2025-01-01,4.6,69.9,4.2
2378,1199,2025-02-01,4.8,87.9,4.8
2379,1199,2025-03-01,8.7,88.7,8.7
2380,1199,2025-04-01,7.3,79.2,7.3
2381,1199,2025-05-01,8.2,89.5,7.3
2382,1199,2025-06-01,5.6,85.2,6.2
2383,1199,2025-07-01,8.1,67.7,7.7
2384,1199,2025-08-01,7.4,77.7,8.3
2385,1199,2025-09-01,5.7,91.6,5.7
2386,1199,2025-10-01,8.2,62.3,7.5
2387,1199,2025-11-01,6.0,71.4,6.1
2388,1199,2025-12-01,8.2,90.5,8.5
2389,1200,2025-01-01,6.0,67.3,4.7
2390,1200,2025-02-01,6.8,92.7,7.5
2391,1200,2025-03-01,8.2,92.8,9.0
2392,1200,2025-04-01,7.5,66.8,6.7
2393,1200,2025-05-01,7.1,78.3,6.5
2394,1200,2025-06-01,6.7,65.5,5.1
2395,1200,2025-07-01,7.4,85.2,7.3
2396,1200,2025-08-01,6.6,68.8,7.0
2397,1200,2025-09-01,5.7,100.0,5.4
2398,1200,2025-10-01,5.6,85.5,5.3
2399,1200,2025-11-01,6.9,67.5,6.4
2400,1200,2025-12-01,8.6,45.3,8.1
2401,1201,2025-01-01,7.0,71.3,6.9
2402,1201,2025-02-01,8.4,81.9,8.4
2403,1201,2025-03-01,9.5,89.3,10.0
2404,1201,2025-04-01,8.5,89.6,8.6
2405,1201,2025-05-01,7.7,78.4,7.7
2406,1201,2025-06-01,8.3,57.1,8.6
2407,1201,2025-07-01,6.8,100.0,8.4
2408,1201,2025-08-01,8.8,78.5,8.6
2409,1201,2025-09-01,7.8,68.3,8.5
2410,1201,2025-10-01,6.4,79.4,6.3
2411,1201,2025-11-01,8.5,83.0,9.1
2412,1201,2025-12-01,5.1,83.3,6.2
2413,1202,2025-01-01,8.2,77.3,7.5
2414,1202,2025-02-01,6.5,58.1,5.3
2415,1202,2025-03-01,9.2,73.0,9.0
2416,1202,2025-04-01,7.6,94.8,8.0
2417,1202,2025-05-01,8.5,78.0,9.3
2418,1202,2025-06-01,8.2,74.7,8.0
2419,1202,2025-07-01,5.0,85.6,5.7
2420,1202,2025-08-01,10.0,100.0,9.8
2421,1202,2025-09-01,9.5,73.2,8.5
2422,1202,2025-10-01,5.7,66.3,4.9
2423,1202,2025-11-01,6.5,73.9,4.9
2424,1202,2025-12-01,8.3,52.2,9.4
2425,1203,2025-01-01,8.9,70.6,9.8
2426,1203,2025-02-01,7.0,70.1,6.8
2427,1203,2025-03-01,6.4,80.2,4.5
2428,1203,2025-04-01,7.4,83.7,6.5
2429,1203,2025-05-01,5.4,71.2,4.9
2430,1203,2025-06-01,6.5,71.6,6.5
2431,1203,2025-07-01,6.5,71.8,6.8
2432,1203,2025-08-01,8.3,65.8,8.7
2433,1203,2025-09-01,7.1,70.1,7.8
2434,1203,2025-10-01,6.6,84.3,7.9
2435,1203,2025-11-01,8.9,82.3,8.6
2436,1203,2025-12-01,8.2,73.9,8.1
2437,1204,2025-01-01,4.4,71.3,5.8
2438,1204,2025-02-01,6.6,90.4,4.9
2439,1204,2025-03-01,6.3,66.0,4.6
2440,1204,2025-04-01,8.7,78.3,10.0
2441,1204,2025-05-01,6.8,69.9,6.6
2442,1204,2025-06-01,6.2,74.8,4.2
2443,1204,2025-07-01,8.6,89.4,10.0
2444,1204,2025-08-01,8.8,67.8,8.8
2445,1204,2025-09-01,7.1,77.8,4.6
2446,1204,2025-10-01,6.2,97.5,4.2
2447,1204,2025-11-01,9.2,75.4,9.1
2448,1204,2025-12-01,6.9,76.6,7.1
2449,1205,2025-01-01,7.7,87.4,7.6
2450,1205,2025-02-01,6.1,64.7,5.5
2451,1205,2025-03-01,7.2,83.0,5.6
2452,1205,2025-04-01,9.3,79.5,9.8
2453,1205,2025-05-01,8.1,81.2,8.6
2454,1205,2025-06-01,9.1,57.4,9.3
2455,1205,2025-07-01,5.1,82.6,4.5
2456,1205,2025-08-01,7.7,76.8,7.8
2457,1205,2025-09-01,7.5,64.1,6.5
2458,1205,2025-10-01,7.5,81.6,8.5
2459,1205,2025-11-01,7.5,86.0,9.1
2460,1205,2025-12-01,6.7,65.3,8.3
2461,1206,2025-01-01,7.0,86.2,5.8
2462,1206,2025-02-01,7.1,71.9,6.3
2463,1206,2025-03-01,7.1,39.6,6.0
2464,1206,2025-04-01,6.7,94.0,6.1
2465,1206,2025-05-01,5.9,97.3,6.3
2466,1206,2025-06-01,7.0,95.2,6.3
2467,1206,2025-07-01,8.6,53.8,8.7
2468,1206,2025-08-01,6.0,74.7,7.1
2469,1206,2025-09-01,8.0,84.1,7.3
2470,1206,2025-10-01,6.2,69.0,5.4
2471,1206,2025-11-01,3.9,77.1,4.0
2472,1206,2025-12-01,6.1,72.3,5.8
2473,1207,2025-01-01,6.9,47.1,6.9
2474,1207,2025-02-01,9.7,76.1,9.2
2475,1207,2025-03-01,4.7,81.6,4.7
2476,1207,2025-04-01,7.8,67.1,6.3
2477,1207,2025-05-01,8.5,82.9,7.7
2478,1207,2025-06-01,6.7,100.0,4.2
2479,1207,2025-07-01,6.6,83.2,6.5
2480,1207,2025-08-01,4.2,78.6,4.6
2481,1207,2025-09-01,8.5,63.2,9.8
2482,1207,2025-10-01,6.6,78.9,6.5
2483,1207,2025-11-01,8.7,66.5,8.3
2484,1207,2025-12-01,6.4,88.2,6.0
2485,1208,2025-01-01,7.0,97.8,6.0
2486,1208,2025-02-01,7.2,37.3,6.8
2487,1208,2025-03-01,4.7,94.6,3.6
2488,1208,2025-04-01,6.7,73.1,6.2
2489,1208,2025-05-01,8.6,92.0,8.9
2490,1208,2025-06-01,7.1,88.8,6.4
2491,1208,2025-07-01,7.2,77.1,7.1
2492,1208,2025-08-01,8.1,68.1,7.8
2493,1208,2025-09-01,5.8,70.3,6.6
2494,1208,2025-10-01,9.4,81.6,9.9
2495,1208,2025-11-01,6.1,63.0,6.8
2496,1208,2025-12-01,5.5,75.3,6.0
2497,1209,2025-01-01,8.2,80.1,9.0
2498,1209,2025-02-01,7.6,59.5,8.0
2499,1209,2025-03-01,6.9,50.1,7.4
2500,1209,2025-04-01,3.4,65.3,4.3
2501,1209,2025-05-01,7.3,46.5,6.6
2502,1209,2025-06-01,8.1,72.4,8.5
2503,1209,2025-07-01,7.1,63.8,6.2
2504,1209,2025-08-01,6.2,76.2,5.9
2505,1209,2025-09-01,9.0,76.7,8.8
2506,1209,2025-10-01,4.9,69.6,6.0
2507,1209,2025-11-01,8.4,50.6,9.6
2508,1209,2025-12-01,7.2,74.4,8.0
2509,1210,2025-01-01,5.0,76.1,5.2
2510,1210,2025-02-01,6.1,66.9,5.7
2511,1210,2025-03-01,10.0,71.4,8.3
2512,1210,2025-04-01,8.2,50.1,8.6
2513,1210,2025-05-01,6.7,65.8,7.1
2514,1210,2025-06-01,6.8,42.1,6.8
2515,1210,2025-07-01,7.8,37.5,6.7
2516,1210,2025-08-01,4.6,69.4,4.0
2517,1210,2025-09-01,8.4,61.1,8.5
2518,1210,2025-10-01,6.4,67.0,6.6
2519,1210,2025-11-01,5.8,83.8,4.5
2520,1210,2025-12-01,7.5,63.2,8.5
2521,1211,2025-01-01,4.2,30.0,4.3
2522,1211,2025-02-01,5.1,66.5,4.4
2523,1211,2025-03-01,7.5,87.6,6.6
2524,1211,2025-04-01,9.2,67.9,8.7
2525,1211,2025-05-01,6.3,67.6,6.2
2526,1211,2025-06-01,7.0,80.7,7.2
2527,1211,2025-07-01,8.7,94.9,8.0
2528,1211,2025-08-01,5.4,81.6,5.2
2529,1211,2025-09-01,6.0,74.2,5.6
2530,1211,2025-10-01,3.3,88.6,2.6
2531,1211,2025-11-01,7.1,86.7,5.5
2532,1211,2025-12-01,7.7,100.0,7.2
2533,1212,2025-01-01,7.9,60.4,5.8
2534,1212,2025-02-01,9.7,76.2,10.0
2535,1212,2025-03-01,7.3,53.6,9.2
2536,1212,2025-04-01,8.7,78.6,10.0
2537,1212,2025-05-01,2.4,78.6,3.6
2538,1212,2025-06-01,5.5,70.2,4.7
2539,1212,2025-07-01,6.2,56.7,4.6
2540,1212,2025-08-01,8.6,45.8,8.1
2541,1212,2025-09-01,10.0,63.7,10.0
2542,1212,2025-10-01,7.3,69.4,6.9
2543,1212,2025-11-01,7.2,92.0,6.7
2544,1212,2025-12-01,6.2,98.3,6.2
2545,1213,2025-01-01,6.3,80.5,6.3
2546,1213,2025-02-01,7.5,71.4,7.0
2547,1213,2025-03-01,8.5,87.4,6.3
2548,1213,2025-04-01,5.3,84.8,4.9
2549,1213,2025-05-01,7.4,67.4,7.6
2550,1213,2025-06-01,10.0,100.0,9.9
2551,1213,2025-07-01,5.0,60.4,3.7
2552,1213,2025-08-01,7.8,73.0,7.7
2553,1213,2025-09-01,5.8,83.2,5.0
2554,1213,2025-10-01,6.4,63.3,7.3
2555,1213,2025-11-01,8.5,69.8,8.3
2556,1213,2025-12-01,7.4,63.7,8.6
2557,1214,2025-01-01,6.0,61.9,4.0
2558,1214,2025-02-01,5.7,69.4,7.6
2559,1214,2025-03-01,7.1,77.6,7.0
2560,1214,2025-04-01,10.0,72.7,10.0
2561,1214,2025-05-01,8.6,75.3,8.3
2562,1214,2025-06-01,9.1,63.3,8.1
2563,1214,2025-07-01,7.2,82.5,6.5
2564,1214,2025-08-01,8.3,87.4,6.9
2565,1214,2025-09-01,9.8,76.5,9.4
2566,1214,2025-10-01,9.7,58.3,9.6
2567,1214,2025-11-01,8.1,76.2,7.5
2568,1214,2025-12-01,7.5,88.3,7.9
2569,1215,2025-01-01,7.8,76.9,7.6
2570,1215,2025-02-01,8.7,73.8,8.5
2571,1215,2025-03-01,8.5,63.1,7.7
2572,1215,2025-04-01,8.3,74.0,7.6
2573,1215,2025-05-01,9.3,54.2,8.9
2574,1215,2025-06-01,8.2,75.6,8.2
2575,1215,2025-07-01,4.7,74.1,5.3
2576,1215,2025-08-01,6.9,53.3,7.6
2577,1215,2025-09-01,6.8,100.0,5.2
2578,1215,2025-10-01,7.5,73.3,7.6
2579,1215,2025-11-01,7.0,86.0,6.2
2580,1215,2025-12-01,6.9,77.5,5.8
2581,1216,2025-01-01,3.7,67.7,3.7
2582,1216,2025-02-01,6.2,94.6,5.7
2583,1216,2025-03-01,7.2,60.1,7.5
2584,1216,2025-04-01,4.2,85.1,4.9
2585,1216,2025-05-01,5.6,72.0,5.1
2586,1216,2025-06-01,8.1,82.7,7.3
2587,1216,2025-07-01,7.6,69.9,7.2
2588,1216,2025-08-01,5.3,80.2,5.1
2589,1216,2025-09-01,7.5,97.5,7.6
2590,1216,2025-10-01,5.2,88.0,6.8
2591,1216,2025-11-01,8.3,77.6,6.3
2592,1216,2025-12-01,9.0,80.1,9.3
2593,1217,2025-01-01,8.7,100.0,8.9
2594,1217,2025-02-01,7.0,65.1,8.4
2595,1217,2025-03-01,7.7,68.1,7.1
2596,1217,2025-04-01,7.2,100.0,7.0
2597,1217,2025-05-01,7.4,96.7,7.5
2598,1217,2025-06-01,5.3,82.6,3.7
2599,1217,2025-07-01,8.1,87.6,9.0
2600,1217,2025-08-01,9.2,83.0,9.0
2601,1217,2025-09-01,8.7,84.7,7.4
2602,1217,2025-10-01,9.8,46.2,10.0
2603,1217,2025-11-01,5.8,62.4,6.9
2604,1217,2025-12-01,7.5,72.2,6.4
2605,1218,2025-01-01,8.0,150.0,7.7
2606,1218,2025-02-01,7.6,97.4,5.8
2607,1218,2025-03-01,9.2,82.8,8.2
2608,1218,2025-04-01,9.4,57.5,10.0
2609,1218,2025-05-01,7.9,77.9,6.7
2610,1218,2025-06-01,8.3,99.5,8.5
2611,1218,2025-07-01,7.5,77.2,6.8
2612,1218,2025-08-01,8.2,86.4,8.5
2613,1218,2025-09-01,9.4,34.8,9.9
2614,1218,2025-10-01,8.0,85.0,5.9
2615,1218,2025-11-01,9.7,64.4,10.0
2616,1218,2025-12-01,8.5,85.3,9.0
2617,1219,2025-01-01,6.9,91.2,6.7
2618,1219,2025-02-01,9.1,38.1,10.0
2619,1219,2025-03-01,7.8,65.1,9.2
2620,1219,2025-04-01,6.2,72.5,4.8
2621,1219,2025-05-01,6.2,70.0,6.5
2622,1219,2025-06-01,8.7,77.4,10.0
2623,1219,2025-07-01,,96.3,4.6
2624,1219,2025-08-01,8.8,80.9,9.0
2625,1219,2025-09-01,3.7,75.7,1.4
2626,1219,2025-10-01,8.5,66.4,8.9
2627,1219,2025-11-01,8.0,64.9,8.8
2628,1219,2025-12-01,9.0,40.4,9.4
2629,1220,2025-01-01,9.8,85.7,10.0
2630,1220,2025-02-01,9.0,100.0,8.3
2631,1220,2025-03-01,7.0,59.5,7.1
2632,1220,2025-04-01,8.5,70.5,8.7
2633,1220,2025-05-01,7.8,53.3,9.7
2634,1220,2025-06-01,7.2,96.3,7.3
2635,1220,2025-07-01,4.2,66.1,1.1
2636,1220,2025-08-01,7.0,65.9,7.1
2637,1220,2025-09-01,6.6,77.5,4.9
2638,1220,2025-10-01,7.9,57.9,8.8
2639,1220,2025-11-01,8.2,62.5,10.0
2640,1220,2025-12-01,8.2,83.2,8.8
2641,1221,2025-01-01,7.1,73.2,6.6
2642,1221,2025-02-01,7.2,58.0,6.7
2643,1221,2025-03-01,9.0,75.6,8.4
2644,1221,2025-04-01,8.1,77.9,6.7
2645,1221,2025-05-01,7.1,63.1,9.0
2646,1221,2025-06-01,5.6,89.6,5.7
2647,1221,2025-07-01,9.1,62.9,7.2
2648,1221,2025-08-01,6.9,77.9,8.6
2649,1221,2025-09-01,5.4,68.3,5.7
2650,1221,2025-10-01,5.3,54.7,5.2
2651,1221,2025-11-01,8.3,97.1,7.5
2652,1221,2025-12-01,7.7,75.3,8.2
2653,1222,2025-01-01,3.2,80.7,3.8
2654,1222,2025-02-01,7.6,95.1,10.0
2655,1222,2025-03-01,6.1,77.9,5.8
2656,1222,2025-04-01,6.2,76.1,7.3
2657,1222,2025-05-01,9.0,67.3,8.7
2658,1222,2025-06-01,5.2,71.1,6.6
2659,1222,2025-07-01,6.1,53.9,5.3
2660,1222,2025-08-01,9.3,70.0,9.1
2661,1222,2025-09-01,7.3,56.2,8.9
2662,1222,2025-10-01,6.8,53.5,6.8
2663,1222,2025-11-01,8.1,66.1,9.4
2664,1222,2025-12-01,6.2,90.4,7.0
2665,1223,2025-01-01,8.2,55.2,9.0
2666,1223,2025-02-01,6.2,61.8,7.4
2667,1223,2025-03-01,10.0,70.0,10.0
2668,1223,2025-04-01,6.7,58.6,5.1
2669,1223,2025-05-01,6.8,77.9,6.2
2670,1223,2025-06-01,5.7,80.8,7.3
2671,1223,2025-07-01,4.9,97.5,4.1
2672,1223,2025-08-01,7.8,52.9,8.1
2673,1223,2025-09-01,6.6,68.7,7.8
2674,1223,2025-10-01,6.3,100.0,7.4
2675,1223,2025-11-01,9.8,62.4,9.2
2676,1223,2025-12-01,5.9,68.6,5.4
2677,1224,2025-01-01,6.0,76.3,4.3
