Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours,Year,Month,Month_Name,Day_Name,Day_Type
25132,1120,2025-04-07,Leave,0.0,0.0,2025,4,April,Monday,Weekday
25133,1120,2025-02-04,Present,9.4,0.5,2025,2,February,Tuesday,Weekday
25134,1120,2025-09-12,Present,8.6,0.8,2025,9,September,Friday,Weekday
25135,1120,2025-06-24,Present,7.8,0.0,2025,6,June,Tuesday,Weekday
25136,1120,2025-11-03,Present,7.6,1.1,2025,11,November,Monday,Weekday
25137,1120,2025-05-01,Present,8.6,0.8,2025,5,May,Thursday,Weekday
25138,1120,2025-02-28,Present,9.2,0.3,2025,2,February,Friday,Weekday
25139,1120,2025-04-10,Absent,0.0,0.0,2025,4,April,Thursday,Weekday
25140,1120,2025-04-29,Present,8.0,1.9,2025,4,April,Tuesday,Weekday
25141,1120,2025-03-17,Present,7.6,1.0,2025,3,March,Monday,Weekday
25142,1120,2025-12-12,Present,8.9,0.0,2025,12,December,Friday,Weekday
25143,1120,2025-06-30,Present,9.3,1.6,2025,6,June,Monday,Weekday
25144,1120,2025-10-08,Present,8.0,0.0,2025,10,October,Wednesday,Weekday
25145,1120,2025-04-30,Present,7.1,2.5,2025,4,April,Wednesday,Weekday
25146,1120,2025-05-14,Present,7.5,1.5,2025,5,May,Wednesday,Weekday
25147,1120,2025-02-20,Present,7.7,0.4,2025,2,February,Thursday,Weekday
25148,1120,2025-07-18,Present,8.6,1.2,2025,7,July,Friday,Weekday
25149,1120,2025-04-15,Leave,0.0,0.0,2025,4,April,Tuesday,Weekday
25150,1120,2025-11-20,Present,8.7,2.4,2025,11,November,Thursday,Weekday
25151,1120,2025-06-04,Absent,0.0,0.0,2025,6,June,Wednesday,Weekday
25152,1120,2025-04-03,Absent,0.0,0.0,2025,4,April,Thursday,Weekday
25153,1120,2025-08-19,Present,9.0,0.9,2025,8,August,Tuesday,Weekday
25154,1120,2025-05-23,Absent,0.0,0.0,2025,5,May,Friday,Weekday
25155,1120,2025-05-20,Leave,0.0,0.0,2025,5,May,Tuesday,Weekday
25156,1120,2025-04-08,Present,9.2,0.6,2025,4,April,Tuesday,Weekday
25157,1120,2025-07-07,WFH,8.0,0.2,2025,7,July,Monday,Weekday
25158,1120,2025-11-28,Leave,0.0,0.0,2025,11,November,Friday,Weekday
25159,1120,2025-10-27,Present,7.6,1.1,2025,10,October,Monday,Weekday
25160,1120,2025-10-31,Present,8.4,0.2,2025,10,October,Friday,Weekday
25161,1120,2025-03-05,Present,8.7,2.2,2025,3,March,Wednesday,Weekday
25162,1120,2025-02-11,Present,8.7,2.4,2025,2,February,Tuesday,Weekday
25163,1120,2025-04-18,Present,7.5,0.6,2025,4,April,Friday,Weekday
25164,1120,2025-03-27,Present,9.0,0.8,2025,3,March,Thursday,Weekday
25165,1120,2025-05-30,Present,7.8,0.9,2025,5,May,Friday,Weekday
25166,1120,2025-01-23,WFH,7.8,0.3,2025,1,January,Thursday,Weekday
25167,1120,2025-12-23,Present,7.5,0.8,2025,12,December,Tuesday,Weekday
25168,1120,2025-12-24,Present,7.1,2.5,2025,12,December,Wednesday,Weekday
25169,1120,2025-01-10,Leave,0.0,0.0,2025,1,January,Friday,Weekday
25170,1120,2025-09-23,Present,9.4,1.3,2025,9,September,Tuesday,Weekday
25171,1120,2025-02-06,Present,8.1,0.9,2025,2,February,Thursday,Weekday
25172,1120,2025-05-19,Present,7.1,0.0,2025,5,May,Monday,Weekday
25173,1120,2025-10-22,Present,9.3,1.3,2025,10,October,Wednesday,Weekday
25174,1120,2025-09-10,Present,9.0,1.3,2025,9,September,Wednesday,Weekday
25175,1120,2025-06-19,WFH,9.4,1.8,2025,6,June,Thursday,Weekday
25176,1120,2025-01-31,Present,7.4,0.7,2025,1,January,Friday,Weekday
25177,1120,2025-07-31,Present,7.4,0.0,2025,7,July,Thursday,Weekday
25178,1120,2025-04-17,Present,7.6,1.2,2025,4,April,Thursday,Weekday
25179,1120,2025-10-09,WFH,9.5,0.6,2025,10,October,Thursday,Weekday
25180,1120,2025-05-16,Absent,0.0,0.0,2025,5,May,Friday,Weekday
25181,1120,2025-02-18,Present,9.3,1.3,2025,2,February,Tuesday,Weekday
25182,1120,2025-03-20,Present,8.4,0.0,2025,3,March,Thursday,Weekday
25183,1120,2025-11-10,Present,9.4,0.0,2025,11,November,Monday,Weekday
25184,1120,2025-06-27,Present,9.3,0.1,2025,6,June,Friday,Weekday
25185,1120,2025-10-30,WFH,9.0,2.0,2025,10,October,Thursday,Weekday
25186,1120,2025-03-28,Present,8.0,0.4,2025,3,March,Friday,Weekday
25187,1120,2025-03-07,Present,9.1,0.1,2025,3,March,Friday,Weekday
25188,1120,2025-06-03,WFH,9.3,0.5,2025,6,June,Tuesday,Weekday
25189,1120,2025-01-06,Present,7.2,1.7,2025,1,January,Monday,Weekday
25190,1120,2025-08-11,Present,8.1,2.1,2025,8,August,Monday,Weekday
25191,1120,2025-04-09,WFH,7.0,3.3,2025,4,April,Wednesday,Weekday
25192,1120,2025-07-17,Leave,0.0,0.0,2025,7,July,Thursday,Weekday
25193,1120,2025-01-14,Present,7.3,0.0,2025,1,January,Tuesday,Weekday
25194,1120,2025-07-16,Present,7.3,1.0,2025,7,July,Wednesday,Weekday
25195,1120,2025-01-07,Present,7.4,1.2,2025,1,January,Tuesday,Weekday
25196,1120,2025-05-15,Present,8.3,0.0,2025,5,May,Thursday,Weekday
25197,1120,2025-01-09,Absent,0.0,0.0,2025,1,January,Thursday,Weekday
25198,1120,2025-07-29,Present,8.1,0.5,2025,7,July,Tuesday,Weekday
25199,1120,2025-05-26,Present,9.3,0.0,2025,5,May,Monday,Weekday
25200,1120,2025-12-16,Present,9.4,1.1,2025,12,December,Tuesday,Weekday
25201,1121,2025-06-24,Leave,0.0,0.0,2025,6,June,Tuesday,Weekday
25202,1121,2025-08-15,Present,8.8,0.5,2025,8,August,Friday,Weekday
25203,1121,2025-07-09,Present,7.5,0.7,2025,7,July,Wednesday,Weekday
25204,1121,2025-01-22,Present,7.6,1.6,2025,1,January,Wednesday,Weekday
25205,1121,2025-07-23,Present,7.7,0.0,2025,7,July,Wednesday,Weekday
25206,1121,2025-09-18,Present,7.5,0.1,2025,9,September,Thursday,Weekday
25207,1121,2025-03-06,Present,7.3,1.1,2025,3,March,Thursday,Weekday
25208,1121,2025-06-11,Present,8.7,0.2,2025,6,June,Wednesday,Weekday
25209,1121,2025-12-22,Present,7.2,1.2,2025,12,December,Monday,Weekday
25210,1121,2025-05-30,Present,8.3,2.2,2025,5,May,Friday,Weekday
25211,1121,2025-08-06,Present,8.9,0.7,2025,8,August,Wednesday,Weekday
25212,1121,2025-03-12,Present,8.7,2.0,2025,3,March,Wednesday,Weekday
25213,1121,2025-06-05,Present,8.8,0.6,2025,6,June,Thursday,Weekday
25214,1121,2025-09-17,Leave,0.0,0.0,2025,9,September,Wednesday,Weekday
25215,1121,2025-01-29,Present,8.3,2.6,2025,1,January,Wednesday,Weekday
25216,1121,2025-08-19,Present,8.6,1.0,2025,8,August,Tuesday,Weekday
25217,1121,2025-12-02,Present,7.3,0.8,2025,12,December,Tuesday,Weekday
25218,1121,2025-12-24,Present,8.4,1.7,2025,12,December,Wednesday,Weekday
25219,1121,2025-11-20,Present,7.5,0.0,2025,11,November,Thursday,Weekday
25220,1121,2025-04-30,Present,8.9,2.1,2025,4,April,Wednesday,Weekday
25221,1121,2025-06-30,Present,8.8,0.0,2025,6,June,Monday,Weekday
25222,1121,2025-04-21,Present,8.4,0.0,2025,4,April,Monday,Weekday
25223,1121,2025-01-17,Present,8.7,0.0,2025,1,January,Friday,Weekday
25224,1121,2025-08-26,Present,8.4,0.6,2025,8,August,Tuesday,Weekday
25225,1121,2025-05-27,Present,9.2,1.8,2025,5,May,Tuesday,Weekday
25226,1121,2025-10-10,Present,8.3,2.1,2025,10,October,Friday,Weekday
25227,1121,2025-12-25,Leave,0.0,0.0,2025,12,December,Thursday,Weekday
25228,1121,2025-06-25,Present,7.6,0.5,2025,6,June,Wednesday,Weekday
25229,1121,2025-11-19,Leave,0.0,0.0,2025,11,November,Wednesday,Weekday
25230,1121,2025-03-04,Present,9.0,1.8,2025,3,March,Tuesday,Weekday
25231,1121,2025-04-04,Present,7.7,1.1,2025,4,April,Friday,Weekday
25232,1121,2025-09-23,Present,8.2,0.6,2025,9,September,Tuesday,Weekday
25233,1121,2025-04-08,Present,7.5,1.5,2025,4,April,Tuesday,Weekday
25234,1121,2025-09-04,Absent,0.0,0.0,2025,9,September,Thursday,Weekday
25235,1121,2025-11-25,Present,9.1,1.4,2025,11,November,Tuesday,Weekday
25236,1121,2025-09-03,Present,8.1,0.0,2025,9,September,Wednesday,Weekday
25237,1121,2025-01-31,Present,8.0,3.3,2025,1,January,Friday,Weekday
25238,1121,2025-01-01,Present,8.4,0.2,2025,1,January,Wednesday,Weekday
25239,1121,2025-10-01,Absent,0.0,0.0,2025,10,October,Wednesday,Weekday
25240,1121,2025-06-04,Absent,0.0,0.0,2025,6,June,Wednesday,Weekday
25241,1121,2025-06-10,Leave,0.0,0.0,2025,6,June,Tuesday,Weekday
25242,1121,2025-12-04,WFH,9.4,1.5,2025,12,December,Thursday,Weekday
25243,1121,2025-12-09,Present,9.2,0.4,2025,12,December,Tuesday,Weekday
25244,1121,2025-12-31,Present,9.3,1.9,2025,12,December,Wednesday,Weekday
25245,1121,2025-06-12,Present,7.9,0.8,2025,6,June,Thursday,Weekday
25246,1121,2025-01-07,Present,9.4,1.2,2025,1,January,Tuesday,Weekday
25247,1121,2025-09-01,Leave,0.0,0.0,2025,9,September,Monday,Weekday
25248,1121,2025-01-16,Absent,0.0,0.0,2025,1,January,Thursday,Weekday
25249,1121,2025-12-05,Absent,0.0,0.0,2025,12,December,Friday,Weekday
25250,1121,2025-10-13,Present,9.2,0.0,2025,10,October,Monday,Weekday
25251,1121,2025-12-30,Present,8.0,0.0,2025,12,December,Tuesday,Weekday
25252,1121,2025-09-25,Present,7.8,0.1,2025,9,September,Thursday,Weekday
25253,1121,2025-03-13,Present,8.2,2.6,2025,3,March,Thursday,Weekday
25254,1121,2025-08-28,Present,8.9,0.7,2025,8,August,Thursday,Weekday
25255,1121,2025-08-01,Present,8.1,0.0,2025,8,August,Friday,Weekday
25256,1121,2025-02-26,Present,9.1,0.5,2025,2,February,Wednesday,Weekday
25257,1121,2025-11-03,Present,8.8,0.4,2025,11,November,Monday,Weekday
25258,1121,2025-12-15,Present,7.3,1.9,2025,12,December,Monday,Weekday
25259,1121,2025-10-17,Present,8.5,1.1,2025,10,October,Friday,Weekday
25260,1121,2025-05-19,Present,7.9,0.6,2025,5,May,Monday,Weekday
25261,1121,2025-03-24,Present,8.5,1.3,2025,3,March,Monday,Weekday
25262,1121,2025-08-21,Leave,0.0,0.0,2025,8,August,Thursday,Weekday
25263,1121,2025-04-29,Present,7.6,1.0,2025,4,April,Tuesday,Weekday
25264,1121,2025-09-24,Present,8.4,1.1,2025,9,September,Wednesday,Weekday
25265,1121,2025-05-02,Present,8.6,1.4,2025,5,May,Friday,Weekday
25266,1121,2025-09-26,Present,8.9,0.3,2025,9,September,Friday,Weekday
25267,1121,2025-02-18,Absent,0.0,0.0,2025,2,February,Tuesday,Weekday
25268,1121,2025-10-31,Present,8.7,0.0,2025,10,October,Friday,Weekday
25269,1121,2025-10-27,Present,9.4,0.0,2025,10,October,Monday,Weekday
25270,1121,2025-12-08,Absent,0.0,0.0,2025,12,December,Monday,Weekday
25271,1121,2025-04-25,Present,8.8,0.1,2025,4,April,Friday,Weekday
25272,1121,2025-04-01,Present,9.1,0.0,2025,4,April,Tuesday,Weekday
25273,1121,2025-01-15,Present,9.2,0.4,2025,1,January,Wednesday,Weekday
25274,1121,2025-11-24,Absent,0.0,0.0,2025,11,November,Monday,Weekday
25275,1121,2025-11-27,Leave,0.0,0.0,2025,11,November,Thursday,Weekday
25276,1121,2025-09-09,Present,8.6,0.5,2025,9,September,Tuesday,Weekday
25277,1121,2025-07-02,Present,7.0,1.4,2025,7,July,Wednesday,Weekday
25278,1121,2025-07-07,Present,8.1,0.9,2025,7,July,Monday,Weekday
25279,1121,2025-09-05,Present,7.7,0.0,2025,9,September,Friday,Weekday
25280,1121,2025-10-28,Present,8.9,0.1,2025,10,October,Tuesday,Weekday
25281,1121,2025-12-16,Present,7.4,1.5,2025,12,December,Tuesday,Weekday
25282,1121,2025-07-21,Present,7.5,1.0,2025,7,July,Monday,Weekday
25283,1121,2025-04-16,Present,9.1,0.7,2025,4,April,Wednesday,Weekday
25284,1121,2025-09-12,Present,8.1,0.4,2025,9,September,Friday,Weekday
25285,1121,2025-09-08,Present,8.2,0.5,2025,9,September,Monday,Weekday
25286,1121,2025-10-22,Present,9.3,0.0,2025,10,October,Wednesday,Weekday
25287,1121,2025-08-29,Present,9.2,0.5,2025,8,August,Friday,Weekday
25288,1121,2025-08-27,Present,8.9,0.9,2025,8,August,Wednesday,Weekday
25289,1121,2025-10-23,Present,8.9,1.7,2025,10,October,Thursday,Weekday
25290,1121,2025-10-30,Absent,0.0,0.0,2025,10,October,Thursday,Weekday
25291,1121,2025-07-17,Present,7.4,1.5,2025,7,July,Thursday,Weekday
25292,1121,2025-03-14,Absent,0.0,0.0,2025,3,March,Friday,Weekday
25293,1121,2025-01-20,Present,7.6,0.0,2025,1,January,Monday,Weekday
25294,1121,2025-03-25,Leave,0.0,0.0,2025,3,March,Tuesday,Weekday
25295,1121,2025-07-10,Absent,0.0,0.0,2025,7,July,Thursday,Weekday
25296,1121,2025-07-25,Leave,0.0,0.0,2025,7,July,Friday,Weekday
25297,1121,2025-01-09,Present,8.7,0.0,2025,1,January,Thursday,Weekday
25298,1121,2025-02-12,Present,8.9,1.1,2025,2,February,Wednesday,Weekday
25299,1121,2025-04-15,Leave,0.0,0.0,2025,4,April,Tuesday,Weekday
25300,1121,2025-11-04,Present,8.6,1.2,2025,11,November,Tuesday,Weekday
25301,1121,2025-07-22,Present,9.1,2.5,2025,7,July,Tuesday,Weekday
25302,1121,2025-07-14,Present,9.2,1.3,2025,7,July,Monday,Weekday
25303,1121,2025-03-31,Present,7.3,0.9,2025,3,March,Monday,Weekday
25304,1121,2025-11-06,Absent,0.0,0.0,2025,11,November,Thursday,Weekday
25305,1121,2025-03-18,Present,8.1,1.4,2025,3,March,Tuesday,Weekday
25306,1121,2025-10-24,WFH,8.8,0.8,2025,10,October,Friday,Weekday
25307,1121,2025-08-20,Present,9.4,0.9,2025,8,August,Wednesday,Weekday
25308,1121,2025-03-21,Present,8.6,1.1,2025,3,March,Friday,Weekday
25309,1121,2025-07-15,Present,8.1,1.1,2025,7,July,Tuesday,Weekday
25310,1121,2025-07-11,Present,7.6,1.5,2025,7,July,Friday,Weekday
25311,1121,2025-07-29,Present,9.1,1.1,2025,7,July,Tuesday,Weekday
25312,1121,2025-10-14,Present,8.8,0.6,2025,10,October,Tuesday,Weekday
25313,1121,2025-01-21,Present,7.4,0.1,2025,1,January,Tuesday,Weekday
25314,1121,2025-05-20,Present,8.5,0.4,2025,5,May,Tuesday,Weekday
25315,1121,2025-09-30,Present,9.2,1.1,2025,9,September,Tuesday,Weekday
25316,1121,2025-08-12,Present,8.1,0.9,2025,8,August,Tuesday,Weekday
25317,1121,2025-12-19,Present,8.9,0.0,2025,12,December,Friday,Weekday
25318,1121,2025-02-14,Present,8.1,1.6,2025,2,February,Friday,Weekday
25319,1121,2025-02-11,Present,7.2,0.7,2025,2,February,Tuesday,Weekday
25320,1121,2025-05-21,Present,8.8,1.9,2025,5,May,Wednesday,Weekday
25321,1121,2025-12-12,Present,8.1,0.0,2025,12,December,Friday,Weekday
25322,1121,2025-07-16,Present,7.7,2.1,2025,7,July,Wednesday,Weekday
25323,1121,2025-12-10,Present,9.5,1.5,2025,12,December,Wednesday,Weekday
25324,1121,2025-08-04,Present,7.4,1.2,2025,8,August,Monday,Weekday
25325,1121,2025-05-22,Present,9.0,1.7,2025,5,May,Thursday,Weekday
25326,1121,2025-11-18,WFH,7.7,2.6,2025,11,November,Tuesday,Weekday
25327,1121,2025-06-03,Present,7.8,1.2,2025,6,June,Tuesday,Weekday
25328,1121,2025-06-23,Present,7.8,1.5,2025,6,June,Monday,Weekday
25329,1121,2025-05-06,Present,8.3,2.4,2025,5,May,Tuesday,Weekday
25330,1121,2025-01-02,WFH,8.3,0.0,2025,1,January,Thursday,Weekday
25331,1121,2025-04-23,Present,9.0,1.6,2025,4,April,Wednesday,Weekday
25332,1121,2025-12-23,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
25333,1121,2025-07-08,Leave,0.0,0.0,2025,7,July,Tuesday,Weekday
25334,1121,2025-03-11,Absent,0.0,0.0,2025,3,March,Tuesday,Weekday
25335,1121,2025-09-10,Present,8.4,1.3,2025,9,September,Wednesday,Weekday
25336,1121,2025-11-14,WFH,8.7,2.0,2025,11,November,Friday,Weekday
25337,1121,2025-06-17,Present,9.5,1.3,2025,6,June,Tuesday,Weekday
25338,1121,2025-06-06,Present,8.4,0.8,2025,6,June,Friday,Weekday
25339,1121,2025-02-24,Present,8.0,0.6,2025,2,February,Monday,Weekday
25340,1121,2025-11-13,Present,8.8,0.4,2025,11,November,Thursday,Weekday
25341,1121,2025-04-11,Leave,0.0,0.0,2025,4,April,Friday,Weekday
25342,1121,2025-11-26,Present,9.0,1.9,2025,11,November,Wednesday,Weekday
25343,1121,2025-09-11,Present,7.9,1.1,2025,9,September,Thursday,Weekday
25344,1121,2025-06-13,Present,7.2,0.3,2025,6,June,Friday,Weekday
25345,1121,2025-02-27,Present,8.3,1.7,2025,2,February,Thursday,Weekday
25346,1121,2025-04-14,Present,7.1,2.7,2025,4,April,Monday,Weekday
25347,1121,2025-04-03,Leave,0.0,0.0,2025,4,April,Thursday,Weekday
25348,1121,2025-01-30,Present,8.1,2.1,2025,1,January,Thursday,Weekday
25349,1121,2025-05-13,Present,9.1,0.1,2025,5,May,Tuesday,Weekday
25350,1121,2025-05-29,Present,8.7,0.6,2025,5,May,Thursday,Weekday
25351,1121,2025-02-03,Present,8.2,1.0,2025,2,February,Monday,Weekday
25352,1121,2025-06-18,Present,8.4,0.0,2025,6,June,Wednesday,Weekday
25353,1121,2025-06-26,Present,9.4,0.2,2025,6,June,Thursday,Weekday
25354,1121,2025-09-16,Present,7.5,1.3,2025,9,September,Tuesday,Weekday
25355,1121,2025-05-16,Present,8.5,0.0,2025,5,May,Friday,Weekday
25356,1121,2025-12-11,Present,8.5,2.3,2025,12,December,Thursday,Weekday
25357,1121,2025-08-18,Leave,0.0,0.0,2025,8,August,Monday,Weekday
25358,1121,2025-11-17,Present,7.6,1.9,2025,11,November,Monday,Weekday
25359,1121,2025-01-10,Present,8.4,0.0,2025,1,January,Friday,Weekday
25360,1121,2025-03-27,Present,7.4,2.1,2025,3,March,Thursday,Weekday
25361,1121,2025-12-03,Absent,0.0,0.0,2025,12,December,Wednesday,Weekday
25362,1121,2025-02-20,Present,8.3,0.3,2025,2,February,Thursday,Weekday
25363,1121,2025-02-13,Present,9.5,0.0,2025,2,February,Thursday,Weekday
25364,1121,2025-11-11,Leave,0.0,0.0,2025,11,November,Tuesday,Weekday
25365,1121,2025-02-07,Present,7.7,1.5,2025,2,February,Friday,Weekday
25366,1121,2025-12-17,Present,8.2,0.9,2025,12,December,Wednesday,Weekday
25367,1121,2025-02-25,WFH,9.0,0.5,2025,2,February,Tuesday,Weekday
25368,1121,2025-02-17,Absent,0.0,0.0,2025,2,February,Monday,Weekday
25369,1121,2025-02-10,Present,7.9,0.2,2025,2,February,Monday,Weekday
25370,1121,2025-04-07,Present,9.1,0.0,2025,4,April,Monday,Weekday
25371,1121,2025-11-07,Present,9.0,0.0,2025,11,November,Friday,Weekday
25372,1121,2025-01-23,Leave,0.0,0.0,2025,1,January,Thursday,Weekday
25373,1121,2025-05-07,Absent,0.0,0.0,2025,5,May,Wednesday,Weekday
25374,1121,2025-05-26,Present,7.3,0.4,2025,5,May,Monday,Weekday
25375,1121,2025-05-05,Present,7.1,0.6,2025,5,May,Monday,Weekday
25376,1121,2025-01-13,Present,9.4,1.2,2025,1,January,Monday,Weekday
25377,1121,2025-05-08,Present,8.6,1.3,2025,5,May,Thursday,Weekday
25378,1121,2025-01-24,Present,7.3,1.7,2025,1,January,Friday,Weekday
25379,1121,2025-12-29,Present,7.5,0.4,2025,12,December,Monday,Weekday
25380,1121,2025-10-03,Present,7.1,0.8,2025,10,October,Friday,Weekday
25381,1121,2025-06-20,Present,8.7,0.9,2025,6,June,Friday,Weekday
25382,1121,2025-03-26,Present,7.9,1.2,2025,3,March,Wednesday,Weekday
25383,1121,2025-09-19,Present,7.1,0.9,2025,9,September,Friday,Weekday
25384,1121,2025-06-16,Present,8.9,1.7,2025,6,June,Monday,Weekday
25385,1121,2025-11-28,Present,7.5,0.0,2025,11,November,Friday,Weekday
25386,1121,2025-10-29,Leave,0.0,0.0,2025,10,October,Wednesday,Weekday
25387,1121,2025-03-17,Present,7.5,2.7,2025,3,March,Monday,Weekday
25388,1121,2025-08-07,Present,8.8,0.0,2025,8,August,Thursday,Weekday
25389,1121,2025-04-24,Present,8.7,1.7,2025,4,April,Thursday,Weekday
25390,1121,2025-08-14,Present,7.2,0.0,2025,8,August,Thursday,Weekday
25391,1121,2025-03-28,Absent,0.0,0.0,2025,3,March,Friday,Weekday
25392,1121,2025-10-16,Present,7.0,2.9,2025,10,October,Thursday,Weekday
25393,1121,2025-03-05,Absent,0.0,0.0,2025,3,March,Wednesday,Weekday
25394,1121,2025-12-26,Present,7.1,1.2,2025,12,December,Friday,Weekday
25395,1121,2025-03-07,Present,7.8,0.5,2025,3,March,Friday,Weekday
25396,1121,2025-07-30,Present,7.4,2.2,2025,7,July,Wednesday,Weekday
25397,1121,2025-04-28,Present,7.2,1.7,2025,4,April,Monday,Weekday
25398,1121,2025-05-01,Present,8.7,0.0,2025,5,May,Thursday,Weekday
25399,1121,2025-02-21,Present,8.3,1.1,2025,2,February,Friday,Weekday
25400,1121,2025-04-09,Present,7.1,1.2,2025,4,April,Wednesday,Weekday
25401,1121,2025-06-19,Present,7.5,0.0,2025,6,June,Thursday,Weekday
25402,1121,2025-06-09,Present,9.3,0.0,2025,6,June,Monday,Weekday
25403,1121,2025-10-06,Present,8.8,0.0,2025,10,October,Monday,Weekday
25404,1121,2025-05-15,WFH,9.4,0.9,2025,5,May,Thursday,Weekday
25405,1121,2025-08-05,Present,8.0,0.8,2025,8,August,Tuesday,Weekday
25406,1121,2025-05-14,Absent,0.0,0.0,2025,5,May,Wednesday,Weekday
25407,1121,2025-01-06,Absent,0.0,0.0,2025,1,January,Monday,Weekday
25408,1121,2025-11-12,Present,8.1,0.7,2025,11,November,Wednesday,Weekday
25409,1121,2025-12-01,Leave,0.0,0.0,2025,12,December,Monday,Weekday
25410,1121,2025-09-02,Present,7.3,1.2,2025,9,September,Tuesday,Weekday
25411,1122,2025-03-14,Present,8.5,2.3,2025,3,March,Friday,Weekday
25412,1122,2025-04-17,Absent,0.0,0.0,2025,4,April,Thursday,Weekday
25413,1122,2025-06-03,Present,7.4,2.5,2025,6,June,Tuesday,Weekday
25414,1122,2025-02-21,Leave,0.0,0.0,2025,2,February,Friday,Weekday
25415,1122,2025-10-06,Present,9.0,0.6,2025,10,October,Monday,Weekday
25416,1122,2025-11-21,Present,7.2,0.0,2025,11,November,Friday,Weekday
25417,1122,2025-07-16,Present,8.5,2.2,2025,7,July,Wednesday,Weekday
25418,1122,2025-01-06,Present,8.9,0.1,2025,1,January,Monday,Weekday
25419,1122,2025-02-04,WFH,8.5,1.4,2025,2,February,Tuesday,Weekday
25420,1122,2025-06-27,Present,7.4,0.0,2025,6,June,Friday,Weekday
25421,1122,2025-05-20,Absent,0.0,0.0,2025,5,May,Tuesday,Weekday
25422,1122,2025-02-11,Present,9.1,0.5,2025,2,February,Tuesday,Weekday
25423,1122,2025-09-26,Present,8.2,1.7,2025,9,September,Friday,Weekday
25424,1122,2025-04-29,Present,8.6,1.2,2025,4,April,Tuesday,Weekday
25425,1122,2025-12-30,Present,8.5,1.9,2025,12,December,Tuesday,Weekday
25426,1122,2025-06-19,Present,7.8,0.8,2025,6,June,Thursday,Weekday
25427,1122,2025-04-02,Absent,0.0,0.0,2025,4,April,Wednesday,Weekday
25428,1122,2025-11-25,Present,7.1,0.0,2025,11,November,Tuesday,Weekday
25429,1122,2025-03-20,WFH,8.1,1.4,2025,3,March,Thursday,Weekday
25430,1122,2025-04-14,Present,8.4,1.2,2025,4,April,Monday,Weekday
25431,1122,2025-12-09,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
25432,1122,2025-07-11,Present,7.5,1.2,2025,7,July,Friday,Weekday
25433,1122,2025-12-02,WFH,9.3,0.9,2025,12,December,Tuesday,Weekday
25434,1122,2025-08-18,Present,9.2,0.0,2025,8,August,Monday,Weekday
25435,1122,2025-05-27,WFH,9.2,0.0,2025,5,May,Tuesday,Weekday
25436,1122,2025-10-07,Present,9.0,0.8,2025,10,October,Tuesday,Weekday
25437,1122,2025-06-02,Present,7.9,0.6,2025,6,June,Monday,Weekday
25438,1122,2025-10-13,Absent,0.0,0.0,2025,10,October,Monday,Weekday
25439,1122,2025-03-06,Present,7.9,0.2,2025,3,March,Thursday,Weekday
25440,1122,2025-05-14,WFH,8.1,0.4,2025,5,May,Wednesday,Weekday
25441,1122,2025-03-07,Present,8.7,2.1,2025,3,March,Friday,Weekday
25442,1122,2025-08-28,Present,9.3,0.9,2025,8,August,Thursday,Weekday
25443,1122,2025-01-10,Present,8.3,0.5,2025,1,January,Friday,Weekday
25444,1122,2025-03-19,Present,7.7,0.8,2025,3,March,Wednesday,Weekday
25445,1122,2025-11-03,Present,7.5,0.5,2025,11,November,Monday,Weekday
