Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status,Leave_Year,Leave_Month,Leave_Month_Name
1477,1243,2025-12-08,Earned Leave,1,Approved,2025,12,December
1478,1098,2025-06-07,Earned Leave,1,Approved,2025,6,June
1479,1487,2025-10-11,Emergency Leave,2,Approved,2025,10,October
1480,1029,2025-07-18,Earned Leave,1,Approved,2025,7,July
1481,1307,2025-07-15,Sick Leave,2,Approved,2025,7,July
1482,1404,2025-03-03,Earned Leave,2,Approved,2025,3,March
1483,1125,2025-03-22,Casual Leave,1,Approved,2025,3,March
1484,1043,2025-01-08,Casual Leave,2,Approved,2025,1,January
1485,1214,2025-01-24,Sick Leave,1,Approved,2025,1,January
1486,1007,2025-06-24,Earned Leave,1,Rejected,2025,6,June
1487,1326,2025-02-25,Earned Leave,1,Approved,2025,2,February
1488,1051,2025-02-28,Emergency Leave,1,Approved,2025,2,February
1489,1459,2025-11-10,Sick Leave,1,Approved,2025,11,November
1490,1399,2025-02-25,Earned Leave,1,Approved,2025,2,February
1491,1094,2025-07-07,Emergency Leave,1,Pending,2025,7,July
1492,1472,2025-11-26,Sick Leave,2,Rejected,2025,11,November
1493,1414,2025-10-05,Emergency Leave,1,Approved,2025,10,October
1494,1324,2025-07-25,Casual Leave,1,Rejected,2025,7,July
1495,1173,2025-04-19,Earned Leave,2,Approved,2025,4,April
1496,1376,2025-11-18,Casual Leave,1,Approved,2025,11,November
1497,1422,2025-12-04,Casual Leave,1,Approved,2025,12,December
1498,1029,2025-07-30,Sick Leave,1,Approved,2025,7,July
1499,1218,2025-01-28,Earned Leave,2,Approved,2025,1,January
1500,1386,2025-10-05,Sick Leave,1,Approved,2025,10,October
1501,1039,2025-08-23,Earned Leave,1,Approved,2025,8,August
1502,1465,2025-08-10,Sick Leave,1,Approved,2025,8,August
1503,1190,2025-03-03,Casual Leave,1,Pending,2025,3,March
1504,1330,2025-01-16,Earned Leave,1,Approved,2025,1,January
1505,1362,2025-06-20,Earned Leave,1,Approved,2025,6,June
1506,1142,2025-10-10,Emergency Leave,2,Rejected,2025,10,October
1507,1110,2025-01-15,Emergency Leave,1,Approved,2025,1,January
1508,1046,2025-11-05,Emergency Leave,2,Rejected,2025,11,November
1509,1209,2025-08-26,Casual Leave,1,Approved,2025,8,August
1510,1064,2025-12-22,Sick Leave,1,Approved,2025,12,December
1511,1116,2025-01-08,Sick Leave,1,Approved,2025,1,January
1512,1288,2025-11-16,Emergency Leave,1,Approved,2025,11,November
1513,1053,2025-12-10,Casual Leave,2,Rejected,2025,12,December
1514,1439,2025-11-30,Sick Leave,1,Approved,2025,11,November
1515,1416,2025-04-09,Emergency Leave,1,Rejected,2025,4,April
1516,1101,2025-02-23,Casual Leave,1,Approved,2025,2,February
1517,1068,2025-05-15,Emergency Leave,1,Approved,2025,5,May
1518,1473,2025-08-24,Sick Leave,1,Approved,2025,8,August
1519,1288,2025-02-02,Emergency Leave,1,Approved,2025,2,February
1520,1222,2025-06-10,Earned Leave,2,Approved,2025,6,June
1521,1165,2025-02-11,Earned Leave,1,Approved,2025,2,February
1522,1146,2025-02-28,Earned Leave,1,Approved,2025,2,February
1523,1363,2025-07-26,Sick Leave,1,Approved,2025,7,July
1524,1302,2025-06-09,Sick Leave,1,Pending,2025,6,June
1525,1308,2025-05-25,Sick Leave,1,Rejected,2025,5,May
1526,1150,2025-10-31,Sick Leave,1,Approved,2025,10,October
1527,1119,2025-11-08,Casual Leave,1,Rejected,2025,11,November
1528,1382,2025-10-18,Earned Leave,2,Approved,2025,10,October
1529,1251,2025-09-05,Casual Leave,1,Pending,2025,9,September
1530,1005,2025-05-11,Casual Leave,1,Approved,2025,5,May
1531,1249,2025-11-28,Earned Leave,2,Approved,2025,11,November
1532,1209,2025-10-24,Sick Leave,1,Rejected,2025,10,October
1533,1212,2025-06-03,Sick Leave,1,Rejected,2025,6,June
1534,1266,2025-09-01,Earned Leave,1,Pending,2025,9,September
1535,1177,2025-07-03,Earned Leave,1,Approved,2025,7,July
1536,1239,2025-07-16,Earned Leave,1,Approved,2025,7,July
1537,1256,2025-07-13,Earned Leave,1,Approved,2025,7,July
1538,1458,2025-08-08,Casual Leave,1,Approved,2025,8,August
1539,1358,2025-09-17,Earned Leave,1,Approved,2025,9,September
1540,1349,2025-07-14,Emergency Leave,3,Approved,2025,7,July
1541,1366,2025-02-08,Emergency Leave,1,Approved,2025,2,February
1542,1342,2025-10-06,Emergency Leave,1,Approved,2025,10,October
1543,1203,2025-11-12,Earned Leave,1,Approved,2025,11,November
1544,1161,2025-06-25,Sick Leave,2,Approved,2025,6,June
1545,1203,2025-03-13,Sick Leave,1,Pending,2025,3,March
1546,1069,2025-10-08,Sick Leave,3,Approved,2025,10,October
1547,1192,2025-04-12,Sick Leave,1,Approved,2025,4,April
1548,1481,2025-07-07,Earned Leave,1,Approved,2025,7,July
1549,1204,2025-06-18,Emergency Leave,1,Pending,2025,6,June
1550,1400,2025-03-24,Sick Leave,1,Rejected,2025,3,March
1551,1047,2025-08-11,Emergency Leave,2,Rejected,2025,8,August
1552,1107,2025-11-23,Sick Leave,1,Approved,2025,11,November
1553,1392,2025-04-05,Casual Leave,1,Approved,2025,4,April
1554,1276,2025-07-09,Earned Leave,1,Approved,2025,7,July
1555,1070,2025-01-10,Sick Leave,1,Approved,2025,1,January
1556,1112,2025-04-17,Sick Leave,2,Approved,2025,4,April
1557,1174,2025-09-30,Sick Leave,1,Approved,2025,9,September
1558,1416,2025-07-23,Casual Leave,1,Approved,2025,7,July
1559,1004,2025-01-05,Earned Leave,1,Approved,2025,1,January
1560,1226,2025-03-23,Earned Leave,1,Approved,2025,3,March
1561,1029,2025-11-21,Emergency Leave,1,Approved,2025,11,November
1562,1086,2025-12-06,Emergency Leave,1,Approved,2025,12,December
1563,1465,2025-06-23,Casual Leave,2,Rejected,2025,6,June
1564,1047,2025-08-12,Casual Leave,2,Approved,2025,8,August
1565,1245,2025-11-25,Emergency Leave,1,Rejected,2025,11,November
1566,1400,2025-10-12,Sick Leave,1,Approved,2025,10,October
1567,1074,2025-03-06,Emergency Leave,2,Approved,2025,3,March
1568,1500,2025-02-15,Emergency Leave,2,Approved,2025,2,February
1569,1087,2025-06-23,Casual Leave,1,Approved,2025,6,June
1570,1158,2025-08-21,Emergency Leave,1,Approved,2025,8,August
1571,1231,2025-03-21,Sick Leave,1,Approved,2025,3,March
1572,1015,2025-11-18,Earned Leave,2,Approved,2025,11,November
1573,1118,2025-05-26,Emergency Leave,1,Approved,2025,5,May
1574,1318,2025-10-24,Sick Leave,2,Approved,2025,10,October
1575,1324,2025-07-11,Emergency Leave,1,Approved,2025,7,July
1576,1099,2025-02-17,Emergency Leave,2,Approved,2025,2,February
1577,1316,2025-04-02,Casual Leave,1,Approved,2025,4,April
1578,1262,2025-02-27,Emergency Leave,1,Approved,2025,2,February
1579,1069,2025-07-17,Sick Leave,1,Approved,2025,7,July
1580,1048,2025-10-11,Emergency Leave,1,Approved,2025,10,October
1581,1278,2025-08-27,Sick Leave,1,Approved,2025,8,August
1582,1169,2025-10-08,Emergency Leave,2,Approved,2025,10,October
1583,1447,2025-08-12,Casual Leave,1,Approved,2025,8,August
1584,1353,2025-10-21,Earned Leave,1,Approved,2025,10,October
1585,1155,2025-05-30,Emergency Leave,1,Approved,2025,5,May
1586,1183,2025-03-04,Emergency Leave,3,Pending,2025,3,March
1587,1383,2025-11-11,Sick Leave,2,Approved,2025,11,November
1588,1316,2025-07-03,Sick Leave,2,Approved,2025,7,July
1589,1385,2025-08-05,Sick Leave,1,Rejected,2025,8,August
1590,1453,2025-08-28,Casual Leave,1,Approved,2025,8,August
1591,1220,2025-11-26,Casual Leave,1,Rejected,2025,11,November
1592,1319,2025-09-26,Emergency Leave,3,Approved,2025,9,September
1593,1378,2025-01-18,Emergency Leave,2,Approved,2025,1,January
1594,1049,2025-04-16,Earned Leave,1,Approved,2025,4,April
1595,1235,2025-11-18,Earned Leave,1,Approved,2025,11,November
1596,1051,2025-01-19,Emergency Leave,1,Rejected,2025,1,January
1597,1078,2025-06-02,Earned Leave,1,Approved,2025,6,June
1598,1439,2025-03-30,Casual Leave,1,Approved,2025,3,March
1599,1203,2025-02-02,Casual Leave,1,Pending,2025,2,February
1600,1052,2025-09-17,Emergency Leave,1,Pending,2025,9,September
1601,1210,2025-12-24,Sick Leave,1,Approved,2025,12,December
1602,1202,2025-04-07,Earned Leave,1,Approved,2025,4,April
1603,1002,2025-01-17,Emergency Leave,1,Approved,2025,1,January
1604,1129,2025-10-03,Earned Leave,1,Approved,2025,10,October
1605,1249,2025-06-16,Earned Leave,2,Approved,2025,6,June
1606,1144,2025-10-29,Casual Leave,1,Approved,2025,10,October
1607,1001,2025-06-22,Emergency Leave,1,Approved,2025,6,June
1608,1420,2025-02-14,Casual Leave,2,Approved,2025,2,February
1609,1466,2025-09-13,Sick Leave,1,Approved,2025,9,September
1610,1439,2025-12-10,Casual Leave,2,Approved,2025,12,December
1611,1357,2025-02-17,Casual Leave,1,Rejected,2025,2,February
1612,1247,2025-10-13,Sick Leave,1,Approved,2025,10,October
1613,1312,2025-12-15,Casual Leave,1,Approved,2025,12,December
1614,1246,2025-07-10,Emergency Leave,1,Approved,2025,7,July
1615,1202,2025-04-09,Casual Leave,1,Rejected,2025,4,April
1616,1109,2025-11-18,Sick Leave,1,Approved,2025,11,November
1617,1293,2025-01-29,Sick Leave,1,Approved,2025,1,January
1618,1229,2025-08-08,Sick Leave,1,Rejected,2025,8,August
1619,1155,2025-05-13,Sick Leave,1,Approved,2025,5,May
1620,1418,2025-10-10,Casual Leave,1,Approved,2025,10,October
1621,1373,2025-04-23,Earned Leave,1,Approved,2025,4,April
1622,1104,2025-10-05,Sick Leave,1,Approved,2025,10,October
1623,1474,2025-05-07,Emergency Leave,1,Approved,2025,5,May
1624,1479,2025-04-06,Unknown,1,Pending,2025,4,April
1625,1250,2025-11-30,Emergency Leave,1,Rejected,2025,11,November
1626,1377,2025-10-28,Casual Leave,1,Approved,2025,10,October
1627,1103,2025-05-02,Emergency Leave,1,Rejected,2025,5,May
1628,1499,2025-07-29,Earned Leave,1,Pending,2025,7,July
1629,1309,2025-12-05,Earned Leave,3,Pending,2025,12,December
1630,1309,2025-12-06,Casual Leave,1,Approved,2025,12,December
1631,1076,2025-06-07,Emergency Leave,2,Approved,2025,6,June
1632,1260,2025-06-24,Earned Leave,1,Approved,2025,6,June
1633,1083,2025-03-21,Sick Leave,1,Approved,2025,3,March
1634,1202,2025-08-13,Emergency Leave,3,Approved,2025,8,August
1635,1316,2025-02-10,Earned Leave,1,Approved,2025,2,February
1636,1238,2025-03-01,Unknown,1,Pending,2025,3,March
1637,1341,2025-09-02,Casual Leave,1,Approved,2025,9,September
1638,1212,2025-02-04,Sick Leave,1,Approved,2025,2,February
1639,1309,2025-10-15,Casual Leave,2,Approved,2025,10,October
1640,1265,2025-11-18,Casual Leave,1,Approved,2025,11,November
1641,1064,2025-05-14,Earned Leave,1,Approved,2025,5,May
1642,1104,2025-02-27,Emergency Leave,1,Pending,2025,2,February
1643,1080,2025-06-18,Casual Leave,1,Approved,2025,6,June
1644,1269,2025-08-12,Emergency Leave,1,Approved,2025,8,August
1645,1248,2025-04-30,Casual Leave,1,Approved,2025,4,April
1646,1176,2025-12-01,Casual Leave,2,Approved,2025,12,December
1647,1165,2025-07-22,Casual Leave,1,Rejected,2025,7,July
1648,1097,2025-02-26,Casual Leave,2,Approved,2025,2,February
1649,1022,2025-10-14,Earned Leave,2,Approved,2025,10,October
1650,1039,2025-09-20,Casual Leave,1,Approved,2025,9,September
1651,1066,2025-07-21,Emergency Leave,2,Approved,2025,7,July
1652,1235,2025-09-02,Sick Leave,1,Approved,2025,9,September
1653,1454,2025-03-21,Emergency Leave,1,Pending,2025,3,March
1654,1006,2025-04-06,Emergency Leave,1,Pending,2025,4,April
1655,1307,2025-01-10,Emergency Leave,2,Approved,2025,1,January
1656,1350,2025-03-31,Earned Leave,2,Pending,2025,3,March
1657,1175,2025-08-29,Casual Leave,1,Pending,2025,8,August
1658,1340,2025-04-16,Emergency Leave,1,Approved,2025,4,April
1659,1353,2025-03-23,Earned Leave,1,Approved,2025,3,March
1660,1266,2025-01-28,Emergency Leave,1,Approved,2025,1,January
1661,1488,2025-02-15,Sick Leave,2,Pending,2025,2,February
1662,1499,2025-02-02,Casual Leave,1,Rejected,2025,2,February
1663,1430,2025-03-08,Casual Leave,1,Approved,2025,3,March
1664,1334,2025-01-12,Sick Leave,1,Approved,2025,1,January
1665,1171,2025-03-30,Sick Leave,1,Rejected,2025,3,March
1666,1392,2025-06-10,Emergency Leave,1,Approved,2025,6,June
1667,1220,2025-04-29,Emergency Leave,1,Approved,2025,4,April
1668,1295,2025-08-09,Emergency Leave,1,Rejected,2025,8,August
1669,1377,2025-11-07,Emergency Leave,1,Approved,2025,11,November
1670,1456,2025-11-22,Casual Leave,2,Approved,2025,11,November
1671,1264,2025-08-19,Earned Leave,1,Approved,2025,8,August
1672,1451,2025-01-06,Sick Leave,1,Approved,2025,1,January
1673,1029,2025-07-15,Earned Leave,1,Approved,2025,7,July
1674,1140,2025-05-25,Sick Leave,1,Approved,2025,5,May
1675,1325,2025-06-03,Earned Leave,2,Pending,2025,6,June
1676,1038,2025-03-22,Sick Leave,1,Approved,2025,3,March
1677,1118,2025-04-18,Emergency Leave,1,Approved,2025,4,April
1678,1246,2025-10-28,Emergency Leave,2,Approved,2025,10,October
1679,1304,2025-10-22,Emergency Leave,1,Approved,2025,10,October
1680,1418,2025-10-18,Sick Leave,1,Approved,2025,10,October
1681,1396,2025-06-20,Sick Leave,1,Approved,2025,6,June
1682,1343,2025-06-19,Casual Leave,3,Rejected,2025,6,June
1683,1491,2025-10-24,Earned Leave,1,Approved,2025,10,October
1684,1299,2025-08-30,Emergency Leave,1,Approved,2025,8,August
1685,1492,2025-06-21,Casual Leave,1,Pending,2025,6,June
1686,1427,2025-03-04,Emergency Leave,1,Rejected,2025,3,March
1687,1098,2025-03-11,Casual Leave,1,Approved,2025,3,March
1688,1427,2025-12-01,Earned Leave,1,Rejected,2025,12,December
1689,1271,2025-08-05,Sick Leave,2,Approved,2025,8,August
1690,1422,2025-12-17,Emergency Leave,1,Approved,2025,12,December
1691,1375,2025-08-30,Earned Leave,3,Approved,2025,8,August
1692,1179,2025-05-29,Earned Leave,1,Rejected,2025,5,May
1693,1337,2025-04-06,Sick Leave,1,Approved,2025,4,April
1694,1251,2025-07-05,Earned Leave,2,Approved,2025,7,July
1695,1099,2025-07-28,Earned Leave,3,Approved,2025,7,July
1696,1241,2025-06-02,Casual Leave,2,Approved,2025,6,June
1697,1091,2025-02-17,Emergency Leave,1,Approved,2025,2,February
1698,1423,2025-03-16,Emergency Leave,2,Approved,2025,3,March
1699,1121,2025-04-03,Emergency Leave,2,Approved,2025,4,April
1700,1331,2025-06-28,Earned Leave,1,Approved,2025,6,June
1701,1265,2025-03-02,Emergency Leave,1,Approved,2025,3,March
1702,1206,2025-09-21,Casual Leave,1,Approved,2025,9,September
1703,1039,2025-05-15,Sick Leave,1,Approved,2025,5,May
1704,1001,2025-01-11,Casual Leave,2,Rejected,2025,1,January
1705,1381,2025-08-05,Sick Leave,1,Approved,2025,8,August
1706,1318,2025-10-10,Casual Leave,1,Approved,2025,10,October
1707,1007,2025-09-11,Earned Leave,1,Approved,2025,9,September
1708,1063,2025-06-12,Earned Leave,2,Rejected,2025,6,June
1709,1447,2025-01-25,Earned Leave,1,Approved,2025,1,January
1710,1198,2025-02-09,Emergency Leave,1,Approved,2025,2,February
1711,1396,2025-07-03,Earned Leave,1,Approved,2025,7,July
1712,1321,2025-02-17,Emergency Leave,1,Approved,2025,2,February
1713,1425,2025-01-14,Casual Leave,1,Approved,2025,1,January
1714,1125,2025-07-08,Emergency Leave,1,Approved,2025,7,July
1715,1469,2025-02-02,Earned Leave,1,Approved,2025,2,February
1716,1232,2025-11-02,Casual Leave,1,Approved,2025,11,November
1717,1472,2025-01-04,Emergency Leave,1,Approved,2025,1,January
1718,1017,2025-09-10,Casual Leave,1,Pending,2025,9,September
1719,1049,2025-05-15,Casual Leave,1,Approved,2025,5,May
1720,1026,2025-05-17,Earned Leave,1,Approved,2025,5,May
1721,1086,2025-02-22,Casual Leave,1,Approved,2025,2,February
1722,1453,2025-07-19,Earned Leave,1,Approved,2025,7,July
1723,1042,2025-05-09,Casual Leave,3,Approved,2025,5,May
1724,1260,2025-05-20,Earned Leave,2,Approved,2025,5,May
1725,1064,2025-01-10,Sick Leave,1,Approved,2025,1,January
1726,1105,2025-06-20,Earned Leave,2,Approved,2025,6,June
1727,1183,2025-09-04,Emergency Leave,2,Approved,2025,9,September
1728,1296,2025-05-15,Earned Leave,1,Approved,2025,5,May
1729,1323,2025-09-02,Emergency Leave,1,Approved,2025,9,September
1730,1409,2025-04-14,Casual Leave,1,Pending,2025,4,April
1731,1289,2025-08-01,Sick Leave,2,Approved,2025,8,August
1732,1161,2025-11-29,Sick Leave,1,Approved,2025,11,November
1733,1013,2025-05-09,Earned Leave,1,Approved,2025,5,May
1734,1124,2025-06-30,Earned Leave,1,Approved,2025,6,June
1735,1457,2025-09-24,Earned Leave,1,Approved,2025,9,September
1736,1315,2025-10-27,Emergency Leave,1,Approved,2025,10,October
1737,1493,2025-12-27,Sick Leave,1,Approved,2025,12,December
1738,1011,2025-05-06,Casual Leave,1,Approved,2025,5,May
1739,1057,2025-09-12,Casual Leave,1,Approved,2025,9,September
1740,1108,2025-07-30,Sick Leave,2,Approved,2025,7,July
1741,1111,2025-10-05,Casual Leave,1,Approved,2025,10,October
1742,1474,2025-11-21,Casual Leave,2,Approved,2025,11,November
1743,1180,2025-07-03,Emergency Leave,1,Approved,2025,7,July
1744,1478,2025-01-21,Earned Leave,1,Rejected,2025,1,January
1745,1367,2025-07-28,Emergency Leave,1,Approved,2025,7,July
1746,1013,2025-05-28,Casual Leave,1,Approved,2025,5,May
1747,1496,2025-02-25,Emergency Leave,1,Rejected,2025,2,February
1748,1102,2025-12-21,Emergency Leave,1,Approved,2025,12,December
1749,1384,2025-01-04,Casual Leave,1,Approved,2025,1,January
1750,1174,2025-09-21,Casual Leave,2,Approved,2025,9,September
1751,1132,2025-08-14,Casual Leave,1,Approved,2025,8,August
1752,1226,2025-04-21,Emergency Leave,1,Approved,2025,4,April
1753,1184,2025-01-17,Sick Leave,2,Approved,2025,1,January
1754,1211,2025-12-26,Casual Leave,2,Approved,2025,12,December
1755,1317,2025-01-06,Sick Leave,1,Approved,2025,1,January
1756,1095,2025-02-12,Casual Leave,2,Approved,2025,2,February
1757,1235,2025-03-08,Emergency Leave,3,Approved,2025,3,March
1758,1331,2025-07-26,Sick Leave,1,Approved,2025,7,July
1759,1417,2025-08-28,Earned Leave,1,Approved,2025,8,August
1760,1367,2025-02-05,Sick Leave,1,Rejected,2025,2,February
1761,1468,2025-08-18,Emergency Leave,1,Approved,2025,8,August
1762,1194,2025-09-15,Emergency Leave,1,Pending,2025,9,September
1763,1486,2025-10-14,Sick Leave,2,Approved,2025,10,October
1764,1149,2025-09-22,Emergency Leave,1,Approved,2025,9,September
1765,1338,2025-03-19,Sick Leave,1,Rejected,2025,3,March
1766,1095,2025-10-26,Casual Leave,2,Approved,2025,10,October
1767,1258,2025-06-14,Casual Leave,2,Pending,2025,6,June
1768,1158,2025-01-15,Earned Leave,1,Approved,2025,1,January
1769,1049,2025-11-14,Casual Leave,1,Approved,2025,11,November
1770,1217,2025-11-09,Emergency Leave,1,Pending,2025,11,November
1771,1412,2025-10-10,Earned Leave,1,Approved,2025,10,October
1772,1414,2025-06-06,Casual Leave,3,Approved,2025,6,June
1773,1071,2025-10-04,Casual Leave,1,Approved,2025,10,October
1774,1142,2025-06-22,Earned Leave,1,Approved,2025,6,June
1775,1396,2025-09-17,Earned Leave,1,Approved,2025,9,September
1776,1243,2025-04-27,Casual Leave,2,Approved,2025,4,April
1777,1248,2025-03-03,Sick Leave,2,Approved,2025,3,March
1778,1013,2025-03-26,Casual Leave,1,Approved,2025,3,March
1779,1168,2025-03-31,Casual Leave,1,Rejected,2025,3,March
1780,1106,2025-02-27,Sick Leave,1,Approved,2025,2,February
1781,1112,2025-05-08,Sick Leave,3,Approved,2025,5,May
1782,1195,2025-03-18,Sick Leave,1,Approved,2025,3,March
1783,1269,2025-01-10,Emergency Leave,1,Approved,2025,1,January
1784,1291,2025-07-30,Casual Leave,2,Rejected,2025,7,July
1785,1029,2025-01-03,Sick Leave,3,Approved,2025,1,January
1786,1446,2025-12-16,Casual Leave,1,Approved,2025,12,December
1787,1001,2025-11-23,Emergency Leave,1,Rejected,2025,11,November
1788,1207,2025-07-27,Sick Leave,1,Approved,2025,7,July
1789,1359,2025-03-09,Sick Leave,2,Approved,2025,3,March
1790,1031,2025-06-30,Casual Leave,3,Rejected,2025,6,June
1791,1500,2025-11-25,Emergency Leave,1,Approved,2025,11,November
1792,1142,2025-06-13,Sick Leave,1,Approved,2025,6,June
1793,1306,2025-01-06,Emergency Leave,1,Approved,2025,1,January
1794,1143,2025-03-03,Sick Leave,1,Approved,2025,3,March
1795,1003,2025-08-01,Emergency Leave,1,Pending,2025,8,August
1796,1052,2025-11-10,Earned Leave,1,Pending,2025,11,November
1797,1268,2025-11-22,Emergency Leave,1,Approved,2025,11,November
1798,1345,2025-04-21,Earned Leave,1,Approved,2025,4,April
1799,1349,2025-12-25,Earned Leave,1,Approved,2025,12,December
1800,1045,2025-01-19,Sick Leave,2,Pending,2025,1,January
1801,1420,2025-07-11,Sick Leave,2,Approved,2025,7,July
1802,1349,2025-12-01,Sick Leave,1,Approved,2025,12,December
